指数代码,指数名称,交易日期,开盘,最高,最低,收盘,成交量,成交金额
1,上证指数,2013/12/18,2150.41,2156.59,2142.62,2148.28,6417358400,55420595199
1,上证指数,2013/12/19,2153.67,2159.14,2126.25,2127.79,7312347900,61496944001
1,上证指数,2013/12/20,2128.37,2131.74,2082.86,2084.79,8677521200,72198200223
1,上证指数,2013/12/23,2089.54,2099.52,2068.54,2089.71,6814663600,58435623902
1,上证指数,2013/12/24,2094.07,2111.8,2079.81,2092.91,7025146700,61697067271
1,上证指数,2013/12/25,2095.02,2107.23,2088.3,2106.35,6513909600,58136846617
1,上证指数,2013/12/26,2102.66,2102.66,2070.55,2073.1,7854140800,66767122191
1,上证指数,2013/12/27,2074.59,2110.36,2069.59,2101.25,7675682700,66394444690
1,上证指数,2013/12/30,2108.88,2112.01,2095.06,2097.53,7408505600,63038943336
1,上证指数,2013/12/31,2090.68,2120.27,2087.41,2115.98,8047437500,71456281495
1,上证指数,2014/1/2,2112.13,2113.11,2101.02,2109.39,6848548600,61921354651
1,上证指数,2014/1/3,2101.54,2102.17,2075.9,2083.14,8449724100,72372229162
1,上证指数,2014/1/6,2078.68,2078.68,2034.01,2045.71,8958760800,72895394974
1,上证指数,2014/1/7,2034.22,2052.28,2029.25,2047.32,6340293800,54638641623
1,上证指数,2014/1/8,2047.26,2062.95,2037.11,2044.34,7164736400,62941429756
1,上证指数,2014/1/9,2041.77,2057.2,2026.45,2027.62,7594188300,67605664108
1,上证指数,2014/1/10,2023.54,2029.3,2008.01,2013.3,7561612100,61044553200
1,上证指数,2014/1/13,2014.98,2027.18,2000.4,2009.56,6654477600,55616750648
1,上证指数,2014/1/14,2007.16,2027.43,2001.13,2026.84,7036661400,56687625248
1,上证指数,2014/1/15,2024.23,2027.41,2010.2,2023.35,6743622200,57740358255
1,上证指数,2014/1/16,2022.54,2034.71,2014.41,2023.7,7275571900,62829760799
1,上证指数,2014/1/17,2017.52,2017.87,2001.33,2004.95,6730572000,57039564098
1,上证指数,2014/1/20,2001.89,2005.94,1984.82,1991.25,5627124700,48298781024
1,上证指数,2014/1/21,1992.02,2014.15,1992.02,2008.31,5984491100,52017917403
1,上证指数,2014/1/22,2009.97,2052.34,2008.93,2051.75,9889285600,84126659381
1,上证指数,2014/1/23,2048.33,2052.53,2039.05,2042.18,8421058500,76083326567
1,上证指数,2014/1/24,2037.67,2060.99,2034.45,2054.39,9294792100,82346176543
1,上证指数,2014/1/27,2044.27,2044.85,2029.63,2033.3,8881542600,81914219452
1,上证指数,2014/1/28,2036.4,2047.13,2026.99,2038.51,7252904300,65751604445
1,上证指数,2014/1/29,2042.18,2051.58,2039.77,2049.91,7386546200,67694123639
1,上证指数,2014/1/30,2045.93,2045.93,2031.47,2033.08,6261518400,58264498308
1,上证指数,2014/2/7,2022.32,2044.73,2014.7,2044.5,7359875500,67829921866
1,上证指数,2014/2/10,2049.98,2087.97,2049.98,2086.07,12433183300,1.12723E+11
1,上证指数,2014/2/11,2086.18,2111.06,2082.52,2103.67,14221132400,1.25267E+11
1,上证指数,2014/2/12,2103.83,2110.9,2096.51,2109.95,12633318600,1.10804E+11
1,上证指数,2014/2/13,2106.93,2122.83,2096.97,2098.4,14653263400,1.24377E+11
1,上证指数,2014/2/14,2097.32,2116.19,2095.09,2115.85,11151795000,97399672623
1,上证指数,2014/2/17,2124.88,2136.45,2117.69,2135.41,14024444300,1.26214E+11
1,上证指数,2014/2/18,2134.14,2134.14,2113.13,2119.07,14286930800,1.29787E+11
1,上证指数,2014/2/19,2116.92,2152.96,2111.17,2142.55,15126124600,1.27818E+11
1,上证指数,2014/2/20,2152.89,2177.98,2136.48,2138.78,15705227600,1.30938E+11
1,上证指数,2014/2/21,2131.59,2132.7,2098.33,2113.69,11766265100,99514289373
1,上证指数,2014/2/24,2099.72,2099.72,2058.79,2076.69,12355530800,1.07202E+11
1,上证指数,2014/2/25,2077.28,2087.62,2026.54,2034.22,14013297800,1.27824E+11
1,上证指数,2014/2/26,2026.61,2041.63,2014.38,2041.25,11011268700,96117707808
1,上证指数,2014/2/27,2045.1,2068.31,2036.39,2047.35,13216385200,1.12876E+11
1,上证指数,2014/2/28,2040.62,2058.49,2020.93,2056.3,11163790700,95684072094
1,上证指数,2014/3/3,2052.07,2078.33,2047.07,2075.24,12746089100,1.04981E+11
1,上证指数,2014/3/4,2068.11,2074.03,2050.13,2071.47,11592579200,1.01116E+11
1,上证指数,2014/3/5,2073.3,2074.82,2050.18,2053.08,10773308200,91623332621
1,上证指数,2014/3/6,2050.03,2065.79,2030.95,2059.58,10929013300,92561446561
1,上证指数,2014/3/7,2058.38,2079.49,2050.47,2057.91,10370954000,89332133920
1,上证指数,2014/3/10,2042.35,2042.63,1995.55,1999.07,11569666600,95032992605
1,上证指数,2014/3/11,1994.41,2008.07,1985.6,2001.16,9270526500,76870326506
1,上证指数,2014/3/12,1996.24,2011.06,1974.38,1997.69,10136171900,79293072715
1,上证指数,2014/3/13,2000.69,2029.12,1996.53,2019.11,10097811600,77979057254
1,上证指数,2014/3/14,2008.83,2017.91,1990.98,2004.34,8777511100,69925888157
1,上证指数,2014/3/17,2009.88,2024.37,1999.25,2023.67,8625037400,72017781997
1,上证指数,2014/3/18,2026.22,2034.92,2020.41,2025.2,9677719300,83580456683
1,上证指数,2014/3/19,2019.98,2022.18,2002.44,2021.73,9518079700,79473241174
1,上证指数,2014/3/20,2017.22,2030.85,1993,1993.48,11033304800,88630977588
1,上证指数,2014/3/21,1987.68,2052.47,1986.07,2047.62,14447765600,1.09438E+11
1,上证指数,2014/3/24,2050.83,2074.06,2043.33,2066.28,14770008500,1.10244E+11
1,上证指数,2014/3/25,2063.32,2079.55,2057.49,2067.31,13182223200,1.00174E+11
1,上证指数,2014/3/26,2070.57,2074.57,2057.65,2063.67,10261111600,80463446277
1,上证指数,2014/3/27,2060.81,2073.98,2042.71,2046.59,11914937400,94996460806
1,上证指数,2014/3/28,2046.85,2060.13,2035.24,2041.71,12168196500,94221958284
1,上证指数,2014/3/31,2043.05,2048.13,2024.18,2033.31,9435653600,71573688750
1,上证指数,2014/4/1,2031.01,2050.68,2028.1,2047.46,8328657600,64512636953
1,上证指数,2014/4/2,2049.42,2060.78,2046.74,2058.99,10265852500,77940636053
1,上证指数,2014/4/3,2063.5,2066.01,2037.45,2043.7,10861842100,79480900734
1,上证指数,2014/4/4,2037.55,2060.1,2035.22,2058.83,8318905600,66368648237
1,上证指数,2014/4/8,2054.53,2102.45,2052.9,2098.28,13337098300,1.07966E+11
1,上证指数,2014/4/9,2100.65,2108.75,2095.64,2105.24,10534047100,87366776078
1,上证指数,2014/4/10,2105.88,2146.67,2098.08,2134.3,15678960900,1.29842E+11
1,上证指数,2014/4/11,2130.37,2138.65,2120.18,2130.54,13176835900,1.11637E+11
1,上证指数,2014/4/14,2127.41,2134.43,2116.61,2131.54,10207785300,86591714588
1,上证指数,2014/4/15,2125.9,2125.9,2098.15,2101.6,10753115100,91135360828
1,上证指数,2014/4/16,2097.21,2112.05,2092.16,2105.12,8936165700,75099477740
1,上证指数,2014/4/17,2108.95,2110.72,2095.71,2098.89,8989632500,74257033528
1,上证指数,2014/4/18,2091.48,2099.64,2081.18,2097.75,8815569500,72555982418
1,上证指数,2014/4/21,2085.98,2103.08,2065.23,2065.83,9637836900,81654552342
1,上证指数,2014/4/22,2062.79,2073.66,2047.33,2072.83,9871988200,82468105678
1,上证指数,2014/4/23,2068.08,2076.35,2059.11,2067.38,7853152100,66156169573
1,上证指数,2014/4/24,2064.16,2075.76,2056.19,2057.03,7818595500,64407532370
1,上证指数,2014/4/25,2060.54,2065.64,2035.57,2036.52,9304233300,74155877478
1,上证指数,2014/4/28,2033.34,2035.99,2000.14,2003.49,8979526200,68541492566
1,上证指数,2014/4/29,2001.9,2021.68,1997.64,2020.34,7622127500,56776480980
1,上证指数,2014/4/30,2020.44,2029.54,2016.58,2026.36,7452857800,57677357948
1,上证指数,2014/5/5,2022.18,2028.96,2007.35,2027.35,7993339500,60093487736
1,上证指数,2014/5/6,2024.26,2038.7,2021.48,2028.04,7460941100,57548110850
1,上证指数,2014/5/7,2023.15,2024.63,2008.45,2010.08,7436019200,57558051925
1,上证指数,2014/5/8,2006.85,2036.94,2005.68,2015.27,7786539300,59529365546
1,上证指数,2014/5/9,2016.5,2020.45,2001.3,2011.13,7622424400,57505383717
1,上证指数,2014/5/12,2022.93,2055.51,2016.64,2052.87,11574207700,88097002894
1,上证指数,2014/5/13,2055.08,2061.06,2043.55,2050.73,9722338800,73741718051
1,上证指数,2014/5/14,2049.27,2056.57,2042.74,2047.91,7201112500,56455292293
1,上证指数,2014/5/15,2044.38,2047.32,2022.86,2024.97,7584515400,59773445331
1,上证指数,2014/5/16,2023.6,2027.76,2012.69,2026.5,6635366000,51625885302
1,上证指数,2014/5/19,2023.01,2023.27,1996.02,2005.18,6532943800,52975245931
1,上证指数,2014/5/20,2011.85,2018.16,2002.76,2008.12,6134538200,49549015106
1,上证指数,2014/5/21,2001.31,2025.19,1991.06,2024.95,6181154700,48415094175
1,上证指数,2014/5/22,2023.15,2041.96,2018.88,2021.29,7472847400,59501663401
1,上证指数,2014/5/23,2020.12,2034.57,2017.74,2034.57,6348806500,51464939986
1,上证指数,2014/5/26,2042.03,2045.38,2035.09,2041.48,7028122000,59840433362
1,上证指数,2014/5/27,2039.79,2044.15,2032.84,2034.57,6757788900,55920518535
1,上证指数,2014/5/28,2034.56,2052.66,2029.34,2050.23,8133864200,68602224952
1,上证指数,2014/5/29,2051.84,2057.08,2039.24,2040.6,8124292100,69472513686
1,上证指数,2014/5/30,2040.39,2046.96,2031.37,2039.21,7514889800,62353642382
1,上证指数,2014/6/3,2039.2,2049.58,2037.3,2038.31,7158412400,59296437014
1,上证指数,2014/6/4,2037.99,2038.48,2012.91,2024.83,7241277100,57467546430
1,上证指数,2014/6/5,2019.44,2041.7,2016.17,2040.88,6794953600,56376142155
1,上证指数,2014/6/6,2040.86,2041.57,2022.16,2029.96,6602174400,55124242502
1,上证指数,2014/6/9,2024.94,2045.26,2023.2,2030.5,6478831700,55139842258
1,上证指数,2014/6/10,2033.21,2052.76,2026.39,2052.53,7962371700,65406104835
1,上证指数,2014/6/11,2049.13,2056.63,2045.41,2054.95,7444435400,63177390287
1,上证指数,2014/6/12,2051.58,2057.11,2045.96,2051.71,8171118600,69306421819
1,上证指数,2014/6/13,2049.21,2073.6,2048.62,2070.72,9717480600,82546974059
1,上证指数,2014/6/16,2070.7,2087.32,2069.44,2085.98,9593977000,79953076117
1,上证指数,2014/6/17,2080.48,2080.48,2064.67,2066.7,8780048100,70923265343
1,上证指数,2014/6/18,2064.38,2066.91,2051.75,2055.52,8724535000,70472931939
1,上证指数,2014/6/19,2054.62,2059.26,2017.65,2023.73,9291427400,74628946056
1,上证指数,2014/6/20,2013.41,2027.15,2010.53,2026.67,6716724600,53224269342
1,上证指数,2014/6/23,2026.23,2033.32,2022.92,2024.37,7048516200,57772730103
1,上证指数,2014/6/24,2023.7,2034.71,2021.75,2033.93,7121463400,61684910986
1,上证指数,2014/6/25,2030.43,2030.62,2018.36,2025.5,6753961000,55989137975
1,上证指数,2014/6/26,2025.66,2040.75,2025.31,2038.68,8095577800,66534274736
1,上证指数,2014/6/27,2031.91,2043.98,2025.07,2036.51,9759201700,76710586646
1,上证指数,2014/6/30,2038.61,2052.34,2038.53,2048.33,9666659800,80011169570
1,上证指数,2014/7/1,2051.22,2052.64,2041.94,2050.38,9845740900,83499762384
1,上证指数,2014/7/2,2049.49,2060.59,2044.04,2059.42,10955391100,89304983545
1,上证指数,2014/7/3,2051.63,2066.64,2048.08,2063.23,12292658200,96182469062
1,上证指数,2014/7/4,2062.36,2065.08,2054.22,2059.38,10500879200,83596436667
1,上证指数,2014/7/7,2058.13,2064.04,2050.89,2059.93,9716875400,81471314663
1,上证指数,2014/7/8,2058.13,2064.43,2047.2,2064.02,9505339300,81584449261
1,上证指数,2014/7/9,2061.64,2062.47,2037.6,2038.61,11330584100,97183492310
1,上证指数,2014/7/10,2036.54,2045.53,2034.96,2038.34,9794381900,84748630822
1,上证指数,2014/7/11,2033.87,2051.74,2033,2046.96,10508808300,86253717656
1,上证指数,2014/7/14,2047.74,2067.34,2044.9,2066.65,11511974000,96357013657
1,上证指数,2014/7/15,2065.9,2070.36,2059.68,2070.36,12448876800,1.02894E+11
1,上证指数,2014/7/16,2068.34,2075.49,2061.57,2067.28,13712802000,1.0203E+11
1,上证指数,2014/7/17,2062.89,2062.89,2046.19,2055.59,10449181200,79106281032
1,上证指数,2014/7/18,2047.5,2067.23,2046,2059.07,10664109400,82510264416
1,上证指数,2014/7/21,2057.77,2061.82,2049.18,2054.48,9385787000,75706180211
1,上证指数,2014/7/22,2050.5,2078.09,2049.82,2075.48,12319186800,98702436643
1,上证指数,2014/7/23,2074.2,2088.19,2072.23,2078.49,13729221100,1.06702E+11
1,上证指数,2014/7/24,2079.63,2107.95,2079.63,2105.06,16567699600,1.28678E+11
1,上证指数,2014/7/25,2108.71,2127.22,2106.71,2126.61,14249582600,1.11412E+11
1,上证指数,2014/7/28,2135.25,2181.5,2135.25,2177.95,23618575200,1.80414E+11
1,上证指数,2014/7/29,2179.83,2193.52,2172.1,2183.19,20026425700,1.59282E+11
1,上证指数,2014/7/30,2178.18,2194.57,2177.24,2181.24,18492218700,1.49567E+11
1,上证指数,2014/7/31,2179.54,2202.13,2173.9,2201.56,16469165400,1.32438E+11
1,上证指数,2014/8/1,2194.17,2218.79,2184.64,2185.3,19147504200,1.51884E+11
1,上证指数,2014/8/4,2190.04,2224.07,2186.92,2223.33,17409740300,1.40089E+11
1,上证指数,2014/8/5,2224.63,2226.84,2206.85,2219.95,17538698700,1.41475E+11
1,上证指数,2014/8/6,2212,2223.89,2192.99,2217.47,17771170700,1.40363E+11
1,上证指数,2014/8/7,2216.66,2220.57,2185.76,2187.67,17523327400,1.37306E+11
1,上证指数,2014/8/8,2188.71,2199.58,2180.6,2194.43,13518144300,1.09729E+11
1,上证指数,2014/8/11,2199.43,2225.96,2198.31,2224.65,15058342100,1.26097E+11
1,上证指数,2014/8/12,2222.7,2222.98,2210,2221.59,15479904600,1.32394E+11
1,上证指数,2014/8/13,2223.05,2230.99,2202.44,2222.88,17806280600,1.46491E+11
1,上证指数,2014/8/14,2221.54,2230.89,2204.38,2206.47,17014912300,1.41707E+11
1,上证指数,2014/8/15,2207.23,2230.87,2203.24,2226.73,14997869100,1.29407E+11
1,上证指数,2014/8/18,2229.8,2242.03,2228.13,2239.47,16392862600,1.41493E+11
1,上证指数,2014/8/19,2242.34,2246.02,2227.93,2245.33,17774459200,1.55445E+11
1,上证指数,2014/8/20,2241.66,2248.94,2233.89,2240.21,16765838300,1.39628E+11
1,上证指数,2014/8/21,2239.57,2240.08,2211.63,2230.46,16573349800,1.4088E+11
1,上证指数,2014/8/22,2228.97,2243.3,2225.27,2240.81,16011167200,1.40353E+11
1,上证指数,2014/8/25,2241.1,2241.55,2222.01,2229.27,16211957800,1.3445E+11
1,上证指数,2014/8/26,2225.29,2232.78,2200.62,2207.11,16350742400,1.34123E+11
1,上证指数,2014/8/27,2207.03,2216.67,2204.05,2209.47,12088588500,1.0409E+11
1,上证指数,2014/8/28,2210.48,2219.47,2194.86,2195.82,12422901400,1.09267E+11
1,上证指数,2014/8/29,2198.95,2218.7,2193.26,2217.2,10520249600,93043872850
1,上证指数,2014/9/1,2220.13,2236.29,2217.68,2235.51,12916658300,1.17216E+11
1,上证指数,2014/9/2,2239.68,2267.51,2234.38,2266.05,19212486900,1.70932E+11
1,上证指数,2014/9/3,2268.39,2290.55,2268.1,2288.63,21247899800,1.87558E+11
1,上证指数,2014/9/4,2290.03,2307.7,2283.28,2306.86,19948997800,1.79386E+11
1,上证指数,2014/9/5,2311.3,2327.56,2307.45,2326.43,21318191700,1.8584E+11
1,上证指数,2014/9/9,2328.43,2331.92,2315.89,2326.53,19699031800,1.72908E+11
1,上证指数,2014/9/10,2318.5,2321.91,2306.42,2318.3,18982899100,1.63455E+11
1,上证指数,2014/9/11,2315.73,2343.59,2304.6,2311.68,22222179800,1.97233E+11
1,上证指数,2014/9/12,2308.35,2331.95,2302.78,2331.95,19347154000,1.62103E+11
1,上证指数,2014/9/15,2330.19,2340.45,2321.59,2339.14,21511241400,1.85394E+11
1,上证指数,2014/9/16,2341.03,2347.93,2293.87,2296.55,30269411100,2.37659E+11
1,上证指数,2014/9/17,2298.98,2309.05,2282.8,2307.89,21084245300,1.59122E+11
1,上证指数,2014/9/18,2303.85,2319.88,2297.93,2315.93,18908904500,1.44519E+11
1,上证指数,2014/9/19,2312.98,2331.56,2305.52,2329.45,17464848700,1.44345E+11
1,上证指数,2014/9/22,2323.55,2323.55,2284.38,2289.87,17584235400,1.47842E+11
1,上证指数,2014/9/23,2289.09,2311.53,2289.02,2309.72,15685516900,1.35397E+11
1,上证指数,2014/9/24,2302.23,2345.75,2297.88,2343.57,22252572500,1.85691E+11
1,上证指数,2014/9/25,2352.86,2365.15,2336.8,2345.1,22568832300,1.8926E+11
1,上证指数,2014/9/26,2339.29,2350.11,2329.95,2347.72,17474828500,1.48221E+11
1,上证指数,2014/9/29,2353.71,2363.06,2346.58,2357.71,20011102100,1.71131E+11
1,上证指数,2014/9/30,2361.32,2365.49,2354.27,2363.87,19391869000,1.66933E+11
1,上证指数,2014/10/8,2368.58,2382.79,2354.29,2382.79,20439732600,1.80338E+11
1,上证指数,2014/10/9,2383.86,2391.35,2367.11,2389.37,23592001000,2.00272E+11
1,上证指数,2014/10/10,2380.76,2386.28,2365.07,2374.54,22467112600,1.92248E+11
1,上证指数,2014/10/13,2366.43,2366.86,2341.12,2366.01,20089931400,1.75425E+11
1,上证指数,2014/10/14,2362.8,2380.51,2349.19,2359.47,19683141800,1.7016E+11
1,上证指数,2014/10/15,2358.23,2374.81,2344.37,2373.67,20280491500,1.71767E+11
1,上证指数,2014/10/16,2361.13,2389.68,2353.41,2356.5,24820116800,2.03806E+11
1,上证指数,2014/10/17,2352.78,2360.6,2312.83,2341.18,21230096200,1.79433E+11
1,上证指数,2014/10/20,2346.05,2357.51,2340.46,2356.73,16002230500,1.4182E+11
1,上证指数,2014/10/21,2355.03,2361.65,2337.55,2339.66,16882828800,1.46786E+11
1,上证指数,2014/10/22,2339.22,2352.12,2324.59,2326.55,15269842500,1.38525E+11
1,上证指数,2014/10/23,2322.32,2329.93,2297.33,2302.42,16263630800,1.40597E+11
1,上证指数,2014/10/24,2303.08,2314.88,2296.66,2302.28,13222528100,1.14331E+11
1,上证指数,2014/10/27,2293.57,2293.64,2279.84,2290.44,13026156800,1.1338E+11
1,上证指数,2014/10/28,2294.01,2338.28,2294.01,2337.87,17859035700,1.58148E+11
1,上证指数,2014/10/29,2343.72,2381.64,2339.71,2373.03,26558868700,2.25067E+11
1,上证指数,2014/10/30,2371.89,2397.26,2365.92,2391.08,29464594300,2.26611E+11
1,上证指数,2014/10/31,2393.18,2423.6,2384.48,2420.18,32576352200,2.49915E+11
1,上证指数,2014/11/3,2425.22,2436.78,2418.17,2430.03,29882123500,2.27197E+11
1,上证指数,2014/11/4,2428.27,2435.22,2417.22,2430.68,30901303900,2.26504E+11
1,上证指数,2014/11/5,2432.17,2434.36,2415.5,2419.25,26360665400,2.01859E+11
1,上证指数,2014/11/6,2419.62,2426.89,2401.75,2425.86,22200508800,1.79644E+11
1,上证指数,2014/11/7,2427.9,2454.42,2407.44,2418.17,29117224500,2.44158E+11
1,上证指数,2014/11/10,2436.63,2474.16,2428.18,2473.67,30062820300,2.45234E+11
1,上证指数,2014/11/11,2483.65,2508.62,2445.96,2469.67,41190406500,3.31257E+11
1,上证指数,2014/11/12,2454.6,2494.92,2444.81,2494.48,25293385200,2.15739E+11
1,上证指数,2014/11/13,2495,2507.74,2471.41,2485.61,29503705800,2.58312E+11
1,上证指数,2014/11/14,2477.97,2481.03,2457.05,2478.82,22060761900,1.91925E+11
1,上证指数,2014/11/17,2506.86,2508.77,2472.45,2474.01,21568780000,1.99265E+11
1,上证指数,2014/11/18,2474.18,2477.05,2449.81,2456.37,20106257000,1.74659E+11
1,上证指数,2014/11/19,2452.15,2461.49,2442.71,2450.99,18623577100,1.67069E+11
1,上证指数,2014/11/20,2443.28,2458.32,2437.48,2452.66,16549521300,1.508E+11
1,上证指数,2014/11/21,2452.64,2488.2,2446.65,2486.79,21223977400,1.9781E+11
1,上证指数,2014/11/24,2505.53,2546.75,2495.52,2532.88,36348583500,3.30291E+11
1,上证指数,2014/11/25,2532,2568.38,2527.08,2567.6,31431557200,2.82169E+11
1,上证指数,2014/11/26,2572.65,2605.07,2570.4,2604.34,33712724900,3.16521E+11
1,上证指数,2014/11/27,2615.37,2631.4,2599.11,2630.49,36407571900,3.38961E+11
1,上证指数,2014/11/28,2629.63,2683.18,2622.06,2682.84,46588003500,4.01951E+11
1,上证指数,2014/12/1,2691.72,2720.74,2668.84,2680.16,44679174100,4.0112E+11
1,上证指数,2014/12/2,2667.82,2777.37,2665.69,2763.55,43773338100,3.97239E+11
1,上证指数,2014/12/3,2768.68,2824.18,2733.87,2779.53,56212028100,5.29777E+11
1,上证指数,2014/12/4,2783.47,2900.51,2772.43,2899.46,53268771800,5.09219E+11
1,上证指数,2014/12/5,2926.57,2978.03,2813.05,2937.65,64050029600,6.39191E+11
1,上证指数,2014/12/8,2907.82,3041.66,2879.85,3020.26,58757089000,5.93478E+11
1,上证指数,2014/12/9,2992.49,3091.32,2834.59,2856.27,77199837900,7.93361E+11
1,上证指数,2014/12/10,2855.94,2946.71,2807.68,2940.01,51288691300,5.3499E+11
1,上证指数,2014/12/11,2912.35,2965.68,2892.61,2925.74,48263273300,4.79801E+11
1,上证指数,2014/12/12,2929.36,2962.51,2914.96,2938.17,40948081100,4.2041E+11
1,上证指数,2014/12/15,2921.45,2960.23,2890.9,2953.42,40037169500,4.11487E+11
1,上证指数,2014/12/16,2953.81,3021.9,2943.91,3021.52,45384272300,4.92716E+11
1,上证指数,2014/12/17,3031.95,3076.6,2993.33,3061.02,54250317900,5.80339E+11
1,上证指数,2014/12/18,3062.8,3089.79,3030.32,3057.52,43590495200,4.66525E+11
1,上证指数,2014/12/19,3053.07,3117.53,3018.42,3108.6,52107351100,5.1558E+11
1,上证指数,2014/12/22,3129.27,3189.87,3090.51,3127.45,67937191500,6.24481E+11
1,上证指数,2014/12/23,3085.08,3136.84,3025.67,3032.61,43776240000,4.19468E+11
1,上证指数,2014/12/24,3039.21,3050.51,2934.91,2972.53,37680524600,3.78727E+11
1,上证指数,2014/12/25,2992.46,3073.34,2969.87,3072.54,37694777600,3.79018E+11
1,上证指数,2014/12/26,3078.01,3164.16,3064.18,3157.6,46070093200,4.88915E+11
1,上证指数,2014/12/29,3212.56,3223.86,3126.94,3168.02,51011143900,5.55904E+11
1,上证指数,2014/12/30,3160.8,3190.3,3130.35,3165.82,39772532000,4.37263E+11
1,上证指数,2014/12/31,3172.6,3239.36,3157.26,3234.68,40599852100,4.3232E+11
1,上证指数,2015/1/5,3258.63,3369.28,3253.88,3350.52,53135239100,5.4976E+11
1,上证指数,2015/1/6,3330.8,3394.22,3303.18,3351.45,50166169500,5.32398E+11
1,上证指数,2015/1/7,3326.65,3374.9,3312.21,3373.95,39191888000,4.36417E+11
1,上证指数,2015/1/8,3371.96,3381.57,3285.09,3293.46,37113117000,3.9923E+11
1,上证指数,2015/1/9,3276.97,3404.83,3267.51,3285.41,41024087200,4.58648E+11
1,上证指数,2015/1/12,3258.21,3275.18,3191.58,3229.32,32206467900,3.66273E+11
1,上证指数,2015/1/13,3223.54,3259.39,3214.41,3235.3,23072575400,2.73589E+11
1,上证指数,2015/1/14,3242.34,3268.48,3193.98,3222.44,24019074700,2.67205E+11
1,上证指数,2015/1/15,3224.07,3337.08,3207.55,3336.45,28254624000,3.30611E+11
1,上证指数,2015/1/16,3343.6,3400.32,3340.49,3376.49,33987675300,3.92254E+11
1,上证指数,2015/1/19,3189.73,3262.21,3095.07,3116.35,40109878900,4.09886E+11
1,上证指数,2015/1/20,3114.56,3190.24,3100.48,3173.05,35708081100,4.16295E+11
1,上证指数,2015/1/21,3189.09,3337,3178.34,3323.61,41095602400,4.73759E+11
1,上证指数,2015/1/22,3327.32,3352.38,3293.98,3343.34,35338296100,4.07874E+11
1,上证指数,2015/1/23,3357.1,3406.79,3328.29,3351.76,36624924000,4.2098E+11
1,上证指数,2015/1/26,3347.26,3384.8,3321.32,3383.18,31754100700,3.58427E+11
1,上证指数,2015/1/27,3389.85,3390.22,3290.22,3352.96,37451755100,4.18299E+11
1,上证指数,2015/1/28,3325.72,3354.8,3294.66,3305.74,30192709500,3.41564E+11
1,上证指数,2015/1/29,3259,3286.79,3234.24,3262.3,27465861300,2.96424E+11
1,上证指数,2015/1/30,3273.75,3288.5,3210.31,3210.36,25831254800,2.84266E+11
1,上证指数,2015/2/2,3148.14,3175.13,3122.57,3128.3,25086162900,2.6685E+11
1,上证指数,2015/2/3,3156.09,3207.93,3129.73,3204.91,24819216400,2.83356E+11
1,上证指数,2015/2/4,3212.82,3238.98,3171.14,3174.13,24909808600,2.90155E+11
1,上证指数,2015/2/5,3251.21,3251.21,3135.82,3136.53,30613930500,3.48267E+11
1,上证指数,2015/2/6,3120.09,3129.54,3052.94,3075.91,24674966600,2.66503E+11
1,上证指数,2015/2/9,3063.51,3119.03,3049.11,3095.12,20610838300,2.4072E+11
1,上证指数,2015/2/10,3090.49,3142.1,3084.25,3141.59,19381713900,2.25085E+11
1,上证指数,2015/2/11,3145.76,3166.42,3139.05,3157.7,17284009400,2.10863E+11
1,上证指数,2015/2/12,3157.96,3181.77,3134.24,3173.42,19459230900,2.29692E+11
1,上证指数,2015/2/13,3186.81,3237.16,3182.79,3203.83,26129043600,2.93018E+11
1,上证指数,2015/2/16,3206.14,3228.85,3195.88,3222.36,22379742900,2.65951E+11
1,上证指数,2015/2/17,3230.88,3255.72,3230.77,3246.91,22833262400,2.6334E+11
1,上证指数,2015/2/25,3256.48,3257.22,3215.55,3228.84,23334809400,2.65143E+11
1,上证指数,2015/2/26,3222.15,3300.62,3202.19,3298.36,30126387500,3.34347E+11
1,上证指数,2015/2/27,3296.83,3324.55,3291.01,3310.3,29916371700,3.3502E+11
1,上证指数,2015/3/2,3332.72,3336.76,3298.67,3336.28,34644567100,4.1026E+11
1,上证指数,2015/3/3,3317.7,3317.7,3260.43,3263.05,38204461900,4.41593E+11
1,上证指数,2015/3/4,3264.18,3286.59,3250.48,3279.53,29363952200,3.4679E+11
1,上证指数,2015/3/5,3264.09,3266.64,3221.67,3248.48,32066358500,3.7358E+11
1,上证指数,2015/3/6,3248.04,3266.93,3234.53,3241.19,28291579100,3.28344E+11
1,上证指数,2015/3/9,3224.31,3307.7,3198.37,3302.41,32149544000,3.59928E+11
1,上证指数,2015/3/10,3289.09,3309.91,3277.09,3286.07,28581757600,3.29956E+11
1,上证指数,2015/3/11,3289.59,3325.05,3278.47,3290.9,28298553500,3.27573E+11
1,上证指数,2015/3/12,3314.81,3360.05,3300.49,3349.32,35729510500,4.07192E+11
1,上证指数,2015/3/13,3359.49,3391.26,3352.15,3372.91,32841015400,3.74041E+11
1,上证指数,2015/3/16,3391.16,3449.3,3377.09,3449.3,39913243000,4.79355E+11
1,上证指数,2015/3/17,3469.6,3504.12,3459.69,3502.85,52093950600,6.01501E+11
1,上证指数,2015/3/18,3510.5,3577.66,3503.85,3577.3,54521714400,6.17367E+11
1,上证指数,2015/3/19,3576.02,3600.68,3546.84,3582.27,53734661400,6.1225E+11
1,上证指数,2015/3/20,3587.08,3632.34,3569.38,3617.32,51666166900,6.51772E+11
