,date,close,dret,yearmonth
2645,2011-11-14,8.65,0.0165,201111
2646,2011-11-15,8.66,0.0012,201111
2647,2011-11-16,8.48,-0.0208,201111
2648,2011-11-17,8.51,0.0035,201111
2649,2011-11-18,8.37,-0.0165,201111
2650,2011-11-21,8.40,0.0036,201111
2651,2011-11-22,8.23,-0.0202,201111
2652,2011-11-23,8.18,-0.0061,201111
2653,2011-11-24,8.14,-0.0049,201111
2654,2011-11-25,8.09,-0.0061,201111
2655,2011-11-28,8.14,0.0062,201111
2656,2011-11-29,8.59,0.0553,201111
2657,2011-11-30,8.22,-0.0431,201111
2658,2011-12-01,8.44,0.0268,201112
2659,2011-12-02,8.36,-0.0095,201112
2660,2011-12-05,8.30,-0.0072,201112
2661,2011-12-06,8.19,-0.0133,201112
2662,2011-12-07,8.16,-0.0037,201112
2663,2011-12-08,8.13,-0.0037,201112
2664,2011-12-09,8.11,-0.0025,201112
2665,2011-12-12,7.94,-0.0210,201112
2666,2011-12-13,7.63,-0.0390,201112
2667,2011-12-14,7.54,-0.0118,201112
2668,2011-12-15,7.47,-0.0093,201112
2669,2011-12-16,7.59,0.0161,201112
2670,2011-12-19,7.66,0.0092,201112
2671,2011-12-20,7.62,-0.0052,201112
2672,2011-12-21,7.52,-0.0131,201112
2673,2011-12-22,7.29,-0.0306,201112
2674,2011-12-23,7.37,0.0110,201112
2675,2011-12-26,7.29,-0.0109,201112
2676,2011-12-27,7.11,-0.0247,201112
2677,2011-12-28,7.22,0.0155,201112
2678,2011-12-29,7.09,-0.0180,201112
2679,2011-12-30,7.13,0.0056,201112
2681,2012-01-04,6.80,-0.0463,201201
2682,2012-01-05,6.48,-0.0471,201201
2683,2012-01-06,6.41,-0.0108,201201
2684,2012-01-09,6.63,0.0343,201201
2685,2012-01-10,6.96,0.0498,201201
2686,2012-01-11,6.97,0.0014,201201
2687,2012-01-12,6.84,-0.0187,201201
2688,2012-01-13,6.59,-0.0365,201201
2689,2012-01-16,6.42,-0.0258,201201
2690,2012-01-17,6.80,0.0592,201201
2691,2012-01-18,6.71,-0.0132,201201
2692,2012-01-19,6.74,0.0045,201201
2693,2012-01-20,6.84,0.0148,201201
2694,2012-01-30,6.75,-0.0132,201201
2695,2012-01-31,6.78,0.0044,201201
2696,2012-02-01,6.75,-0.0044,201202
2697,2012-02-02,6.87,0.0178,201202
2698,2012-02-03,6.99,0.0175,201202
2699,2012-02-06,6.95,-0.0057,201202
2700,2012-02-07,6.79,-0.0230,201202
2701,2012-02-08,6.95,0.0236,201202
2702,2012-02-09,7.02,0.0101,201202
2703,2012-02-10,7.02,0.0000,201202
2704,2012-02-13,7.08,0.0085,201202
2705,2012-02-14,7.15,0.0099,201202
2706,2012-02-15,7.25,0.0140,201202
2707,2012-02-16,7.24,-0.0014,201202
2708,2012-02-17,7.25,0.0014,201202
2709,2012-02-20,7.25,0.0000,201202
2710,2012-02-21,7.27,0.0028,201202
2711,2012-02-22,7.35,0.0110,201202
2712,2012-02-23,7.34,-0.0014,201202
2713,2012-02-24,7.54,0.0272,201202
2714,2012-02-27,7.50,-0.0053,201202
2715,2012-02-28,7.53,0.0040,201202
2716,2012-02-29,7.56,0.0040,201202
2717,2012-03-01,8.20,0.0847,201203
2718,2012-03-02,8.24,0.0049,201203
2719,2012-03-05,8.29,0.0061,201203
2720,2012-03-06,8.50,0.0253,201203
2721,2012-03-07,8.60,0.0118,201203
2722,2012-03-08,8.61,0.0012,201203
2723,2012-03-09,8.69,0.0093,201203
2724,2012-03-12,8.66,-0.0035,201203
2725,2012-03-13,8.69,0.0035,201203
2726,2012-03-14,8.71,0.0023,201203
2727,2012-03-15,8.67,-0.0046,201203
2728,2012-03-16,8.88,0.0242,201203
2729,2012-03-19,8.46,-0.0473,201203
2730,2012-03-20,8.18,-0.0331,201203
2731,2012-03-21,8.11,-0.0086,201203
2732,2012-03-22,8.09,-0.0025,201203
2733,2012-03-23,8.13,0.0049,201203
2734,2012-03-26,8.22,0.0111,201203
2735,2012-03-27,8.05,-0.0207,201203
2736,2012-03-28,7.65,-0.0497,201203
2737,2012-03-29,7.82,0.0222,201203
2738,2012-03-30,8.05,0.0294,201203
2740,2012-04-05,7.87,-0.0224,201204
2741,2012-04-06,8.29,0.0534,201204
2742,2012-04-09,8.02,-0.0326,201204
2743,2012-04-10,8.22,0.0249,201204
2744,2012-04-11,9.04,0.0998,201204
2745,2012-04-12,9.55,0.0564,201204
2746,2012-04-13,9.32,-0.0241,201204
2747,2012-04-16,9.91,0.0633,201204
2748,2012-04-17,8.92,-0.0999,201204
2749,2012-04-18,9.81,0.0998,201204
2750,2012-04-19,9.34,-0.0479,201204
2752,2012-04-23,10.27,0.0996,201204
2753,2012-04-24,11.30,0.1003,201204
2754,2012-04-25,12.43,0.1000,201204
2755,2012-04-26,13.32,0.0716,201204
2756,2012-04-27,12.97,-0.0263,201204
2757,2012-05-02,12.13,-0.0648,201205
2758,2012-05-03,12.15,0.0016,201205
2759,2012-05-04,11.75,-0.0329,201205
2760,2012-05-07,12.01,0.0221,201205
2761,2012-05-08,11.70,-0.0258,201205
2762,2012-05-09,11.91,0.0179,201205
2763,2012-05-10,11.49,-0.0353,201205
2764,2012-05-11,11.44,-0.0044,201205
2765,2012-05-14,11.39,-0.0044,201205
2766,2012-05-15,10.76,-0.0553,201205
2767,2012-05-16,10.75,-0.0009,201205
2768,2012-05-17,11.16,0.0381,201205
2769,2012-05-18,10.13,-0.0923,201205
2770,2012-05-21,10.11,-0.0020,201205
2771,2012-05-22,10.31,0.0198,201205
2772,2012-05-23,10.42,0.0107,201205
2773,2012-05-24,10.27,-0.0144,201205
2774,2012-05-25,10.28,0.0010,201205
2775,2012-05-28,10.99,0.0691,201205
2776,2012-05-29,10.90,-0.0082,201205
2777,2012-05-30,10.65,-0.0229,201205
2778,2012-05-31,10.49,-0.0150,201205
2779,2012-06-01,10.37,-0.0114,201206
2780,2012-06-04,9.82,-0.0530,201206
2781,2012-06-05,9.62,-0.0081,201206
2782,2012-06-06,9.57,-0.0052,201206
2783,2012-06-07,9.62,0.0052,201206
2784,2012-06-08,9.62,0.0000,201206
2786,2012-06-12,9.87,0.0260,201206
2787,2012-06-13,10.49,0.0628,201206
2788,2012-06-14,10.17,-0.0305,201206
2789,2012-06-15,10.08,-0.0088,201206
2790,2012-06-18,10.20,0.0119,201206
2791,2012-06-19,10.21,0.0010,201206
2792,2012-06-20,9.82,-0.0382,201206
2793,2012-06-21,9.90,0.0081,201206
2794,2012-06-25,9.17,-0.0737,201206
2795,2012-06-26,9.26,0.0098,201206
2796,2012-06-27,9.29,0.0032,201206
2797,2012-06-28,9.14,-0.0161,201206
2798,2012-06-29,9.14,0.0000,201206
2800,2012-07-02,9.24,0.0109,201207
2801,2012-07-03,9.36,0.0130,201207
2802,2012-07-04,9.26,-0.0107,201207
2803,2012-07-05,9.34,0.0086,201207
2804,2012-07-06,9.28,-0.0064,201207
2805,2012-07-09,9.11,-0.0183,201207
2806,2012-07-10,8.79,-0.0351,201207
2807,2012-07-11,8.83,0.0046,201207
2808,2012-07-12,8.95,0.0136,201207
2809,2012-07-13,9.07,0.0134,201207
2810,2012-07-16,9.09,0.0022,201207
2811,2012-07-17,9.11,0.0022,201207
2812,2012-07-18,9.76,0.0714,201207
2813,2012-07-19,9.95,0.0195,201207
2814,2012-07-20,9.77,-0.0181,201207
2815,2012-07-23,9.69,-0.0082,201207
2816,2012-07-24,10.05,0.0372,201207
2817,2012-07-25,9.66,-0.0388,201207
2818,2012-07-26,9.33,-0.0342,201207
2819,2012-07-27,8.99,-0.0364,201207
2820,2012-07-30,8.73,-0.0289,201207
2821,2012-07-31,8.85,0.0137,201207
2822,2012-08-01,9.04,0.0215,201208
2823,2012-08-02,8.83,-0.0232,201208
2824,2012-08-03,9.05,0.0249,201208
2825,2012-08-06,9.32,0.0298,201208
2826,2012-08-07,9.32,0.0000,201208
2827,2012-08-08,9.34,0.0021,201208
2828,2012-08-09,9.46,0.0128,201208
2829,2012-08-10,9.80,0.0359,201208
2830,2012-08-13,9.52,-0.0286,201208
2831,2012-08-14,10.01,0.0515,201208
2832,2012-08-15,9.66,-0.0350,201208
2833,2012-08-16,9.65,-0.0010,201208
2834,2012-08-17,9.86,0.0218,201208
2836,2012-08-20,10.10,0.0243,201208
2837,2012-08-21,10.09,-0.0010,201208
2838,2012-08-22,10.11,0.0020,201208
2839,2012-08-23,9.90,-0.0208,201208
2840,2012-08-24,9.43,-0.0475,201208
2841,2012-08-27,9.12,-0.0329,201208
2842,2012-08-28,9.19,0.0077,201208
2843,2012-08-29,9.25,0.0065,201208
2844,2012-08-30,9.29,0.0043,201208
2845,2012-08-31,9.19,-0.0108,201208
2846,2012-09-03,9.31,0.0131,201209
2847,2012-09-04,9.02,-0.0311,201209
2848,2012-09-05,9.00,-0.0022,201209
2849,2012-09-06,9.12,0.0133,201209
2850,2012-09-07,9.43,0.0340,201209
2851,2012-09-10,9.57,0.0148,201209
2852,2012-09-11,9.43,-0.0146,201209
2853,2012-09-12,9.76,0.0350,201209
2854,2012-09-13,9.41,-0.0359,201209
2855,2012-09-14,9.29,-0.0128,201209
2856,2012-09-17,9.34,0.0054,201209
2857,2012-09-18,9.12,-0.0236,201209
2858,2012-09-19,9.16,0.0044,201209
2859,2012-09-20,8.77,-0.0426,201209
2860,2012-09-21,8.79,0.0023,201209
2861,2012-09-24,8.57,-0.0250,201209
2862,2012-09-25,8.50,-0.0082,201209
2863,2012-09-26,8.26,-0.0282,201209
2864,2012-09-27,8.35,0.0109,201209
2865,2012-09-28,8.45,0.0120,201209
2867,2012-10-08,8.39,-0.0071,201210
2868,2012-10-09,8.69,0.0358,201210
2869,2012-10-10,8.73,0.0046,201210
2870,2012-10-11,8.51,-0.0252,201210
2871,2012-10-12,8.60,0.0106,201210
2872,2012-10-15,8.69,0.0105,201210
2873,2012-10-16,8.66,-0.0035,201210
2874,2012-10-17,8.73,0.0081,201210
2875,2012-10-18,8.80,0.0080,201210
2876,2012-10-19,8.72,-0.0091,201210
2877,2012-10-22,8.56,-0.0183,201210
2878,2012-10-23,8.39,-0.0199,201210
2879,2012-10-24,8.32,-0.0083,201210
2880,2012-10-25,8.26,-0.0072,201210
2881,2012-10-26,8.14,-0.0145,201210
2882,2012-10-29,8.39,0.0307,201210
2883,2012-10-30,8.19,-0.0238,201210
2884,2012-10-31,8.38,0.0232,201210
2885,2012-11-01,8.54,0.0191,201211
2886,2012-11-02,8.53,-0.0012,201211
2887,2012-11-05,8.42,-0.0129,201211
2888,2012-11-06,8.25,-0.0202,201211
2889,2012-11-07,8.22,-0.0036,201211
2890,2012-11-08,8.18,-0.0049,201211
2891,2012-11-09,8.08,-0.0122,201211
2892,2012-11-12,8.15,0.0087,201211
2893,2012-11-13,7.91,-0.0294,201211
2894,2012-11-14,7.91,0.0000,201211
2895,2012-11-15,7.58,-0.0417,201211
2896,2012-11-16,7.52,-0.0079,201211
2897,2012-11-19,7.60,0.0106,201211
2898,2012-11-20,7.61,0.0013,201211
2899,2012-11-21,7.68,0.0092,201211
2900,2012-11-22,7.99,0.0404,201211
2901,2012-11-23,7.95,-0.0050,201211
2902,2012-11-26,7.78,-0.0214,201211
2903,2012-11-27,7.31,-0.0604,201211
2904,2012-11-28,7.03,-0.0383,201211
2905,2012-11-29,6.92,-0.0156,201211
2906,2012-11-30,7.03,0.0159,201211
2907,2012-12-03,6.87,-0.0228,201212
2908,2012-12-04,7.06,0.0277,201212
2909,2012-12-05,7.29,0.0326,201212
2910,2012-12-06,7.35,0.0082,201212
2911,2012-12-07,7.52,0.0231,201212
2912,2012-12-10,7.86,0.0452,201212
2913,2012-12-11,7.70,-0.0204,201212
2914,2012-12-12,7.59,-0.0143,201212
2915,2012-12-13,7.48,-0.0145,201212
2916,2012-12-14,8.01,0.0709,201212
2917,2012-12-17,8.09,0.0100,201212
2918,2012-12-18,8.02,-0.0087,201212
2919,2012-12-19,8.00,-0.0025,201212
2920,2012-12-20,7.94,-0.0075,201212
2921,2012-12-21,8.07,0.0164,201212
2922,2012-12-24,8.03,-0.0050,201212
2923,2012-12-25,8.24,0.0262,201212
2924,2012-12-26,8.40,0.0194,201212
2925,2012-12-27,8.21,-0.0226,201212
2926,2012-12-28,8.38,0.0207,201212
2927,2012-12-31,8.55,0.0203,201212
2928,2013-01-04,8.36,-0.0222,201301
2929,2013-01-07,8.40,0.0048,201301
2930,2013-01-08,8.46,0.0071,201301
2931,2013-01-09,8.53,0.0083,201301
2932,2013-01-10,8.50,-0.0035,201301
2933,2013-01-11,8.18,-0.0376,201301
2934,2013-01-14,8.42,0.0293,201301
2935,2013-01-15,8.72,0.0356,201301
2936,2013-01-16,8.91,0.0218,201301
2937,2013-01-17,8.97,0.0067,201301
2938,2013-01-18,9.05,0.0089,201301
2939,2013-01-21,9.12,0.0077,201301
2940,2013-01-22,8.91,-0.0230,201301
2941,2013-01-23,9.48,0.0640,201301
2942,2013-01-24,9.38,-0.0105,201301
2943,2013-01-25,9.14,-0.0256,201301
2944,2013-01-28,9.36,0.0241,201301
2945,2013-01-29,9.36,0.0000,201301
2946,2013-01-30,9.32,-0.0043,201301
2947,2013-01-31,9.14,-0.0193,201301
2948,2013-02-01,9.45,0.0339,201302
2949,2013-02-04,9.86,0.0434,201302
2950,2013-02-05,9.75,-0.0112,201302
2951,2013-02-06,9.89,0.0144,201302
2952,2013-02-07,10.07,0.0182,201302
2953,2013-02-08,9.96,-0.0109,201302
2954,2013-02-18,9.87,-0.0090,201302
2955,2013-02-19,9.53,-0.0344,201302
2956,2013-02-20,9.75,0.0231,201302
2957,2013-02-21,9.50,-0.0256,201302
2958,2013-02-22,9.40,-0.0105,201302
2959,2013-02-25,9.55,0.0160,201302
2960,2013-02-26,9.42,-0.0136,201302
2961,2013-02-27,9.95,0.0563,201302
2962,2013-02-28,9.97,0.0020,201302
2963,2013-03-01,10.02,0.0050,201303
2964,2013-03-04,9.52,-0.0499,201303
2965,2013-03-05,9.87,0.0368,201303
2966,2013-03-06,9.99,0.0122,201303
2967,2013-03-07,9.83,-0.0160,201303
2968,2013-03-08,9.81,-0.0020,201303
2969,2013-03-11,9.90,0.0092,201303
2970,2013-03-12,10.17,0.0273,201303
2971,2013-03-13,9.87,-0.0295,201303
2972,2013-03-14,9.62,-0.0253,201303
2973,2013-03-15,9.70,0.0083,201303
2974,2013-03-18,9.49,-0.0216,201303
2975,2013-03-19,9.58,0.0095,201303
2976,2013-03-20,10.18,0.0626,201303
2977,2013-03-21,10.83,0.0639,201303
2978,2013-03-22,11.17,0.0314,201303
2979,2013-03-25,11.69,0.0466,201303
2980,2013-03-26,12.86,0.1001,201303
2981,2013-03-27,12.65,-0.0163,201303
2982,2013-03-28,12.28,-0.0292,201303
2983,2013-03-29,11.86,-0.0342,201303
2986,2013-04-01,11.92,0.0051,201304
2987,2013-04-02,11.24,-0.0570,201304
2988,2013-04-03,11.28,0.0036,201304
2989,2013-04-08,11.58,0.0266,201304
2990,2013-04-09,11.60,0.0017,201304
2991,2013-04-10,11.67,0.0060,201304
2992,2013-04-11,11.48,-0.0163,201304
2993,2013-04-12,11.47,-0.0009,201304
2994,2013-04-15,11.86,0.0340,201304
2995,2013-04-16,11.86,0.0000,201304
2996,2013-04-17,11.82,-0.0034,201304
2997,2013-04-18,12.26,0.0372,201304
2998,2013-04-19,12.46,0.0163,201304
2999,2013-04-22,12.12,-0.0273,201304
3000,2013-04-23,11.89,-0.0190,201304
3001,2013-04-24,12.17,0.0235,201304
3002,2013-04-25,11.88,-0.0238,201304
3003,2013-04-26,11.95,0.0059,201304
3005,2013-05-02,11.36,-0.0494,201305
3006,2013-05-03,11.43,0.0062,201305
3007,2013-05-06,11.51,0.0070,201305
3008,2013-05-07,11.42,-0.0078,201305
3009,2013-05-08,11.67,0.0219,201305
3010,2013-05-09,11.48,-0.0163,201305
3011,2013-05-10,12.15,0.0584,201305
3012,2013-05-13,12.36,0.0173,201305
3013,2013-05-14,12.59,0.0186,201305
3014,2013-05-15,12.50,-0.0071,201305
3015,2013-05-16,12.67,0.0136,201305
3016,2013-05-17,12.66,-0.0008,201305
3017,2013-05-20,12.60,-0.0047,201305
3018,2013-05-21,13.09,0.0389,201305
3019,2013-05-22,13.43,0.0260,201305
3020,2013-05-23,12.63,-0.0596,201305
3021,2013-05-24,12.70,0.0055,201305
3022,2013-05-27,13.19,0.0386,201305
3023,2013-05-28,13.65,0.0349,201305
3024,2013-05-29,13.45,-0.0147,201305
3025,2013-05-30,14.25,0.0595,201305
3026,2013-05-31,14.16,-0.0063,201305
3027,2013-06-03,14.25,0.0064,201306
3028,2013-06-04,13.93,-0.0225,201306
3029,2013-06-05,14.12,0.0136,201306
3030,2013-06-06,14.31,0.0135,201306
3031,2013-06-07,13.67,-0.0447,201306
3032,2013-06-13,13.14,-0.0388,201306
3033,2013-06-14,13.31,0.0129,201306
3034,2013-06-17,12.95,-0.0270,201306
3035,2013-06-18,12.81,0.0085,201306
3036,2013-06-19,13.14,0.0258,201306
3037,2013-06-20,12.78,-0.0274,201306
3038,2013-06-21,12.59,-0.0149,201306
3039,2013-06-24,11.37,-0.0969,201306
3040,2013-06-25,11.91,0.0475,201306
3041,2013-06-26,11.75,-0.0134,201306
3042,2013-06-27,11.29,-0.0391,201306
3043,2013-06-28,11.11,-0.0159,201306
3045,2013-07-01,11.31,0.0180,201307
3046,2013-07-02,11.99,0.0601,201307
3047,2013-07-03,11.92,-0.0058,201307
3048,2013-07-04,11.86,-0.0050,201307
3049,2013-07-05,12.17,0.0261,201307
3050,2013-07-08,12.61,0.0362,201307
3051,2013-07-09,12.08,-0.0420,201307
3052,2013-07-10,12.59,0.0422,201307
3053,2013-07-11,12.89,0.0238,201307
3054,2013-07-12,12.55,-0.0264,201307
3055,2013-07-15,12.71,0.0127,201307
3056,2013-07-16,12.74,0.0024,201307
3057,2013-07-17,12.36,-0.0298,201307
3058,2013-07-18,11.99,-0.0299,201307
3059,2013-07-19,11.70,-0.0242,201307
3060,2013-07-22,11.77,0.0060,201307
3061,2013-07-23,12.35,0.0493,201307
3062,2013-07-24,12.25,-0.0081,201307
3063,2013-07-25,12.04,-0.0171,201307
3064,2013-07-26,13.24,0.0997,201307
3065,2013-07-29,12.87,-0.0279,201307
3066,2013-07-30,13.07,0.0155,201307
3067,2013-07-31,12.68,-0.0298,201307
3068,2013-08-01,13.03,0.0276,201308
3069,2013-08-02,13.51,0.0368,201308
3070,2013-08-05,13.58,0.0052,201308
3071,2013-08-06,13.51,-0.0052,201308
3072,2013-08-07,13.60,0.0067,201308
3073,2013-08-08,13.52,-0.0059,201308
3074,2013-08-09,13.57,0.0037,201308
3075,2013-08-12,13.88,0.0228,201308
3076,2013-08-13,14.86,0.0706,201308
3077,2013-08-14,14.61,-0.0168,201308
3078,2013-08-15,14.88,0.0185,201308
3079,2013-08-16,14.39,-0.0329,201308
3080,2013-08-19,15.13,0.0514,201308
3081,2013-08-20,15.04,-0.0059,201308
3082,2013-08-21,14.76,-0.0186,201308
3083,2013-08-22,14.51,-0.0169,201308
3084,2013-08-23,14.47,-0.0028,201308
3085,2013-08-26,14.75,0.0194,201308
3086,2013-08-27,15.04,0.0197,201308
3087,2013-08-28,14.67,-0.0246,201308
3088,2013-08-29,14.53,-0.0095,201308
3089,2013-08-30,14.98,0.0310,201308
3091,2013-09-02,14.32,-0.0441,201309
3092,2013-09-03,14.23,-0.0063,201309
3093,2013-09-04,14.10,-0.0091,201309
3094,2013-09-05,14.26,0.0113,201309
3095,2013-09-06,14.01,-0.0175,201309
3096,2013-09-09,14.37,0.0257,201309
3097,2013-09-10,14.30,-0.0049,201309
3098,2013-09-11,14.05,-0.0175,201309
3099,2013-09-12,14.04,-0.0007,201309
3100,2013-09-13,14.04,0.0000,201309
3101,2013-09-16,14.36,0.0228,201309
3102,2013-09-17,13.96,-0.0279,201309
3103,2013-09-18,13.81,-0.0107,201309
3104,2013-09-23,13.91,0.0072,201309
3105,2013-09-24,13.87,-0.0029,201309
3106,2013-09-25,13.67,-0.0144,201309
3107,2013-09-26,13.16,-0.0373,201309
3108,2013-09-27,13.01,-0.0114,201309
3109,2013-09-30,13.18,0.0131,201309
3110,2013-10-08,13.49,0.0235,201310
3111,2013-10-09,13.91,0.0311,201310
3112,2013-10-10,14.07,0.0115,201310
3113,2013-10-11,14.13,0.0043,201310
3114,2013-10-14,14.15,0.0014,201310
3115,2013-10-15,13.84,-0.0219,201310
3116,2013-10-16,13.32,-0.0376,201310
3117,2013-10-17,13.41,0.0068,201310
3118,2013-10-18,13.56,0.0112,201310
3119,2013-10-21,13.81,0.0184,201310
3120,2013-10-22,13.81,0.0000,201310
3121,2013-10-23,13.63,-0.0130,201310
3122,2013-10-24,13.43,-0.0147,201310
3123,2013-10-25,13.10,-0.0246,201310
3124,2013-10-28,13.06,-0.0031,201310
3125,2013-10-29,12.78,-0.0214,201310
3126,2013-10-30,12.95,0.0133,201310
3127,2013-10-31,12.94,-0.0008,201310
3128,2013-11-01,13.07,0.0100,201311
3129,2013-11-04,13.04,-0.0023,201311
3130,2013-11-05,13.10,0.0046,201311
3131,2013-11-06,13.07,-0.0023,201311
3132,2013-11-07,12.83,-0.0184,201311
3133,2013-11-08,12.73,-0.0078,201311
3134,2013-11-11,12.72,-0.0008,201311
3135,2013-11-12,12.79,0.0055,201311
3136,2013-11-13,12.55,-0.0188,201311
3137,2013-11-14,12.66,0.0088,201311
3138,2013-11-15,12.88,0.0174,201311
3139,2013-11-18,13.16,0.0217,201311
3140,2013-11-19,13.11,-0.0038,201311
3141,2013-11-20,13.10,-0.0008,201311
3142,2013-11-21,13.11,0.0008,201311
3143,2013-11-22,13.19,0.0061,201311
3144,2013-11-25,13.15,-0.0030,201311
3145,2013-11-26,13.10,-0.0038,201311
3146,2013-11-27,13.14,0.0031,201311
3147,2013-11-28,13.26,0.0091,201311
3148,2013-11-29,13.41,0.0113,201311
3149,2013-12-02,13.68,0.0201,201312
3150,2013-12-03,14.06,0.0278,201312
3151,2013-12-04,14.10,0.0028,201312
3152,2013-12-05,13.81,-0.0206,201312
3153,2013-12-06,13.64,-0.0123,201312
3154,2013-12-09,13.67,0.0022,201312
3155,2013-12-10,13.80,0.0095,201312
3156,2013-12-11,13.60,-0.0145,201312
3157,2013-12-12,13.58,-0.0015,201312
3158,2013-12-13,13.48,-0.0074,201312
3159,2013-12-16,12.98,-0.0371,201312
3160,2013-12-17,12.94,-0.0031,201312
3161,2013-12-18,12.97,0.0023,201312
3162,2013-12-19,12.87,-0.0077,201312
3163,2013-12-20,12.97,0.0078,201312
3164,2013-12-23,12.88,-0.0069,201312
3165,2013-12-24,12.80,-0.0062,201312
3166,2013-12-25,12.74,-0.0047,201312
3167,2013-12-26,12.51,-0.0181,201312
3168,2013-12-27,12.58,0.0056,201312
3169,2013-12-30,12.52,-0.0048,201312
3170,2013-12-31,12.55,0.0024,201312
3171,2014-01-02,12.42,-0.0104,201401
3172,2014-01-03,12.32,-0.0081,201401
3173,2014-01-06,11.81,-0.0414,201401
3174,2014-01-07,11.66,-0.0127,201401
3175,2014-01-08,11.59,-0.0060,201401
3176,2014-01-09,11.37,-0.0190,201401
3177,2014-01-10,10.94,-0.0378,201401
3178,2014-01-13,10.89,-0.0046,201401
3179,2014-01-14,11.05,0.0147,201401
3180,2014-01-15,11.06,0.0009,201401
3181,2014-01-16,11.09,0.0027,201401
3182,2014-01-17,12.20,0.1001,201401
3183,2014-01-20,12.24,0.0033,201401
3184,2014-01-21,12.14,-0.0082,201401
3185,2014-01-22,12.31,0.0140,201401
3186,2014-01-23,12.30,-0.0008,201401
3187,2014-01-24,12.20,-0.0081,201401
3188,2014-01-27,12.40,0.0164,201401
3189,2014-01-28,12.37,-0.0024,201401
3190,2014-01-29,12.27,-0.0081,201401
3191,2014-01-30,11.77,-0.0407,201401
3192,2014-02-07,11.61,-0.0136,201402
3193,2014-02-10,12.09,0.0413,201402
3194,2014-02-11,12.46,0.0306,201402
3195,2014-02-12,12.65,0.0152,201402
3196,2014-02-13,12.37,-0.0221,201402
3197,2014-02-14,12.91,0.0437,201402
3198,2014-02-17,12.94,0.0023,201402
3199,2014-02-18,13.22,0.0216,201402
3200,2014-02-19,13.02,-0.0151,201402
3201,2014-02-20,12.71,-0.0238,201402
3202,2014-02-21,12.56,-0.0118,201402
3203,2014-02-24,12.18,-0.0303,201402
3204,2014-02-25,11.66,-0.0427,201402
3205,2014-02-26,11.65,-0.0009,201402
3206,2014-02-27,11.67,0.0017,201402
3207,2014-02-28,11.99,0.0274,201402
3208,2014-03-03,12.11,0.0100,201403
3209,2014-03-04,11.90,-0.0173,201403
3210,2014-03-05,11.81,-0.0076,201403
3211,2014-03-06,11.83,0.0017,201403
3212,2014-03-07,11.66,-0.0144,201403
3213,2014-03-10,11.18,-0.0412,201403
3214,2014-03-11,11.25,0.0063,201403
3215,2014-03-12,11.49,0.0213,201403
3216,2014-03-13,11.53,0.0035,201403
3217,2014-03-14,11.30,-0.0199,201403
3218,2014-03-17,11.59,0.0257,201403
3219,2014-03-18,11.80,0.0181,201403
3220,2014-03-19,11.81,0.0008,201403
3221,2014-03-20,11.59,-0.0186,201403
3222,2014-03-21,11.85,0.0224,201403
3223,2014-03-24,12.08,0.0194,201403
3224,2014-03-25,11.99,-0.0075,201403
3225,2014-03-26,11.95,-0.0033,201403
3226,2014-03-27,12.06,0.0092,201403
3227,2014-03-28,11.69,-0.0307,201403
3229,2014-03-31,11.25,-0.0376,201403
3230,2014-04-01,11.49,0.0213,201404
3231,2014-04-02,11.42,-0.0061,201404
3232,2014-04-03,11.56,0.0123,201404
3233,2014-04-04,11.58,0.0017,201404
3234,2014-04-08,11.74,0.0138,201404
3235,2014-04-09,11.81,0.0060,201404
3236,2014-04-10,11.81,0.0000,201404
3237,2014-04-11,11.67,-0.0119,201404
3238,2014-04-14,11.72,0.0043,201404
3239,2014-04-15,11.74,0.0017,201404
3240,2014-04-16,11.68,-0.0051,201404
3241,2014-04-17,11.74,0.0051,201404
3242,2014-04-18,12.05,0.0264,201404
3243,2014-04-21,11.66,-0.0324,201404
3244,2014-04-22,11.59,-0.0060,201404
3245,2014-04-23,11.64,0.0043,201404
3246,2014-04-24,11.41,-0.0198,201404
3247,2014-04-25,11.24,-0.0149,201404
3248,2014-04-28,10.85,-0.0347,201404
3249,2014-04-29,10.94,0.0083,201404
3250,2014-04-30,11.20,0.0238,201404
3251,2014-05-05,10.97,-0.0205,201405
3252,2014-05-06,11.18,0.0191,201405
3253,2014-05-07,10.92,-0.0233,201405
3254,2014-05-08,11.00,0.0073,201405
3255,2014-05-09,10.87,-0.0118,201405
3256,2014-05-12,11.11,0.0221,201405
3257,2014-05-13,11.04,-0.0063,201405
3258,2014-05-14,11.03,-0.0009,201405
3259,2014-05-15,10.88,-0.0136,201405
3260,2014-05-16,10.80,-0.0074,201405
3261,2014-05-19,10.68,-0.0111,201405
3262,2014-05-20,10.70,0.0019,201405
3263,2014-05-21,10.76,0.0056,201405
3264,2014-05-22,10.68,-0.0074,201405
3265,2014-05-23,10.73,0.0047,201405
3266,2014-05-26,10.75,0.0019,201405
3267,2014-05-27,10.70,-0.0047,201405
3268,2014-05-28,10.90,0.0187,201405
3269,2014-05-29,10.78,-0.0110,201405
3270,2014-05-30,10.86,0.0074,201405
3271,2014-06-03,10.72,-0.0129,201406
3272,2014-06-04,10.48,-0.0224,201406
3273,2014-06-05,10.54,0.0057,201406
3274,2014-06-06,10.46,-0.0076,201406
3275,2014-06-09,10.35,-0.0105,201406
3276,2014-06-10,10.39,0.0039,201406
3277,2014-06-11,10.41,0.0019,201406
3278,2014-06-12,10.62,0.0202,201406
