date,mkt,ten_return
2015/07/22 0:00,0.012714,-0.0879
2015/07/23 0:00,0.036313,-0.0772
2015/07/24 0:00,-0.015887,0.2283
2015/07/27 0:00,-0.089987,-0.0096
2015/07/28 0:00,-0.029587,0.1963
2015/07/29 0:00,0.053913,-0.0165
2015/07/30 0:00,-0.042087,0.0286
2015/07/31 0:00,-0.011287,0.0205
2015/08/03 0:00,-0.036186,-0.1805
2015/08/04 0:00,0.063414,0.1162
2015/08/05 0:00,-0.013486,0.1377
2015/08/06 0:00,-0.009086,-0.0248
2015/08/07 0:00,0.039414,0.0814
2015/08/10 0:00,0.058714,0.0267
2015/08/11 0:00,0.005115,-0.0844
2015/08/12 0:00,-0.017385,-0.2685
2015/08/13 0:00,0.028315,0.1065
2015/08/14 0:00,0.006615,0.0111
2015/08/17 0:00,0.009315,0.0964
2015/08/18 0:00,-0.082085,-0.0328
2015/08/19 0:00,0.027615,-0.0994
2015/08/20 0:00,-0.037385,-0.0409
2015/08/21 0:00,-0.067685,0.128
2015/08/24 0:00,-0.098085,0.082
2015/08/25 0:00,-0.092385,0.2409
2015/08/26 0:00,-0.040585,0.0485
2015/08/27 0:00,0.045115,0.1115
2015/08/28 0:00,0.071615,0.3143
2015/08/31 0:00,-0.039885,0.148
2015/09/01 0:00,-0.060585,0.2336
2015/09/02 0:00,-0.025785,0.0536
2015/09/07 0:00,0.002115,0.1381
2015/09/08 0:00,0.050215,-0.2489
2015/09/09 0:00,0.042415,0.1217
2015/09/10 0:00,-0.020485,-0.0576
2015/09/11 0:00,0.007715,0.0717
2015/09/14 0:00,-0.084685,0.0822
2015/09/15 0:00,-0.064285,0.0353
2015/09/16 0:00,0.085015,-0.0118
2015/09/17 0:00,-0.019286,0.1007
2015/09/18 0:00,0.015814,-0.1252
2015/09/21 0:00,0.044614,0.0589
2015/09/22 0:00,0.008514,-0.0464
2015/09/23 0:00,-0.010686,0.0538
2015/09/24 0:00,0.014914,0.0111
2015/09/25 0:00,-0.043786,-0.0264
2015/09/28 0:00,0.030314,0.1387
2015/09/29 0:00,-0.019186,0.3162
2015/09/30 0:00,0.003714,0.0729
2015/10/08 0:00,0.049814,0.1072
2015/10/09 0:00,0.017913,0.2481
2015/10/12 0:00,0.050813,0.2873
2015/10/13 0:00,0.012813,0.1723
2015/10/14 0:00,-0.014687,0.3077
2015/10/15 0:00,0.036713,0.1531
2015/10/16 0:00,0.015813,-0.2798
2015/10/19 0:00,0.001513,-0.0284
2015/10/20 0:00,0.023113,0.2799
2015/10/21 0:00,-0.070287,0.1057
2015/10/22 0:00,0.044314,0.0396
2015/10/23 0:00,0.034714,0.0957
2015/10/26 0:00,0.007816,0.1265
2015/10/27 0:00,0.007417,0.2184
2015/10/28 0:00,-0.025783,0.1091
2015/10/29 0:00,0.009317,-0.19
2015/10/30 0:00,0.000017,-0.1359
2015/11/02 0:00,-0.024283,0.0762
2015/11/03 0:00,-0.000483,-0.028
2015/11/04 0:00,0.058817,-0.2364
2015/11/05 0:00,0.002517,-0.0639
2015/11/06 0:00,0.031817,0.0268
2015/11/09 0:00,0.020217,-0.3368
2015/11/10 0:00,0.008717,-0.4573
2015/11/11 0:00,0.022217,0.221
2015/11/12 0:00,0.003417,0.2475
2015/11/13 0:00,-0.026883,0.0321
2015/11/16 0:00,0.022717,0.0027
2015/11/17 0:00,-0.009883,0.0202
2015/11/18 0:00,-0.020883,-0.043
2015/11/19 0:00,0.034017,-0.0835
2015/11/20 0:00,0.013917,0.1162
2015/11/23 0:00,-0.008883,0.1297
2015/11/24 0:00,0.015416,-0.0396
2015/11/25 0:00,0.020516,0.1208
2015/11/26 0:00,-0.008684,0.1958
2015/11/27 0:00,-0.067684,-0.0027
2015/11/30 0:00,0.009816,0.1202
2015/12/01 0:00,-0.003183,0.1698
2015/12/02 0:00,-0.004483,0.0805
2015/12/03 0:00,0.026817,0.0601
2015/12/04 0:00,-0.005983,0.0735
2015/12/07 0:00,0.013616,0.0641
2015/12/08 0:00,-0.019784,0.1627
2015/12/09 0:00,-0.003783,-0.0823
2015/12/10 0:00,-0.001383,0.2149
2015/12/11 0:00,-0.008184,-0.0628
2015/12/14 0:00,0.022117,-0.0811
2015/12/15 0:00,0.012216,-0.0946
2015/12/16 0:00,0.007317,0.0983
2015/12/17 0:00,0.030216,0.0654
2015/12/18 0:00,-0.002484,0.2546
2015/12/21 0:00,0.010916,0.3626
2015/12/22 0:00,0.010316,0.2618
2015/12/23 0:00,-0.013284,-0.017
2015/12/24 0:00,-0.002084,0.2729
2015/12/25 0:00,0.006116,0.2631
2015/12/28 0:00,-0.023985,-0.0186
2015/12/29 0:00,0.010615,0.1111
2015/12/30 0:00,0.010915,-0.0737
2015/12/31 0:00,-0.019785,0.1485
2016/01/04 0:00,-0.090485,-0.1033
2016/01/05 0:00,-0.020185,-0.2903
2016/01/06 0:00,0.029116,0.0003
2016/01/07 0:00,-0.091784,0.1381
2016/01/08 0:00,0.011616,0.1697
2016/01/11 0:00,-0.074684,0.0507
2016/01/12 0:00,0.004416,0.0844
2016/01/13 0:00,-0.038983,0.261
2016/01/14 0:00,0.043917,0.1494
2016/01/15 0:00,-0.038682,-0.217
2016/01/18 0:00,0.021718,-0.0797
2016/01/19 0:00,0.040718,-0.1582
2016/01/20 0:00,-0.011781,-0.1294
2016/01/21 0:00,-0.045882,-0.0267
2016/01/22 0:00,0.016517,0.1609
2016/01/25 0:00,0.011417,-0.0972
2016/01/26 0:00,-0.081284,-0.2463
2016/01/27 0:00,-0.009285,0.052
2016/01/28 0:00,-0.048385,0.0389
2016/01/29 0:00,0.043215,0.0706
2016/02/01 0:00,-0.012484,0.0735
2016/02/02 0:00,0.040016,-0.0146
2016/02/03 0:00,0.005416,-0.1348
2016/02/04 0:00,0.022316,0.0895
2016/02/05 0:00,-0.013284,-0.0451
2016/02/15 0:00,-0.000483,0.3422
2016/02/16 0:00,0.046917,-0.1231
2016/02/17 0:00,0.016117,-0.0231
2016/02/18 0:00,-0.003882,0.0136
2016/02/19 0:00,0.005619,0.0171
2016/02/22 0:00,0.023219,-0.0225
2016/02/23 0:00,-0.00658,-0.0565
2016/02/24 0:00,-0.000379,0.0554
2016/02/25 0:00,-0.084379,-0.0188
2016/02/26 0:00,-0.001079,0.0296
2016/02/29 0:00,-0.062279,0.02
2016/03/01 0:00,0.027021,0.0045
2016/03/02 0:00,0.054522,-0.0047
2016/03/03 0:00,-0.001778,0.0133
2016/03/04 0:00,-0.033678,-0.0661
2016/03/07 0:00,0.023823,0.0467
2016/03/08 0:00,0.005623,-0.1169
2016/03/09 0:00,-0.024977,0.0545
2016/03/10 0:00,-0.016777,0.1066
2016/03/11 0:00,-0.002577,0.1095
2016/03/14 0:00,0.041323,0.0915
2016/03/15 0:00,-0.010777,-0.0164
2016/03/16 0:00,-0.011777,0.165
2016/03/17 0:00,0.041324,0.0689
2016/03/18 0:00,0.042123,-0.0367
2016/03/21 0:00,0.030923,0.0267
2016/03/22 0:00,-0.003777,-0.0716
2016/03/23 0:00,0.013223,0.0239
2016/03/24 0:00,-0.016277,0.1153
2016/03/25 0:00,0.005523,-0.0096
2016/03/28 0:00,-0.006677,-0.0272
2016/03/29 0:00,-0.021377,-0.014
2016/03/30 0:00,0.042223,0.1098
2016/03/31 0:00,0.003723,-0.0203
2016/04/01 0:00,-0.005978,0.0123
2016/04/05 0:00,0.030222,0.0829
2016/04/06 0:00,0.006122,-0.0628
2016/04/07 0:00,-0.018678,-0.0888
2016/04/08 0:00,-0.009478,-0.0051
2016/04/11 0:00,0.023222,0.0632
2016/04/12 0:00,-0.010178,-0.0123
2016/04/13 0:00,0.016022,-0.1855
2016/04/14 0:00,0.011622,-0.06
2016/04/15 0:00,-0.001978,-0.0239
2016/04/18 0:00,-0.014678,0.1109
2016/04/19 0:00,0.003422,0.0347
2016/04/20 0:00,-0.051278,-0.0627
2016/04/21 0:00,-0.014078,-0.1661
2016/04/22 0:00,0.012221,0.0718
2016/04/25 0:00,-0.004879,-0.1019
2016/04/26 0:00,0.013721,-0.092
2016/04/27 0:00,-0.003379,0.131
2016/04/28 0:00,-0.001179,0.0616
2016/04/29 0:00,-0.00048,0.0672
2016/05/03 0:00,0.03372,0.2256
2016/05/04 0:00,-0.000279,-0.0381
2016/05/05 0:00,0.008421,-0.038
2016/05/06 0:00,-0.041579,-0.0367
2016/05/09 0:00,-0.040879,0.0805
2016/05/10 0:00,-0.001079,0.1697
2016/05/11 0:00,-0.007079,-0.0956
2016/05/12 0:00,-0.000279,0.0442
2016/05/13 0:00,-0.00338,0.0135
2016/05/16 0:00,0.01992,-0.0226
2016/05/17 0:00,0.00002,-0.0646
2016/05/18 0:00,-0.03038,0.0716
2016/05/19 0:00,0.00622,-0.176
2016/05/20 0:00,0.01252,-0.067
2016/05/23 0:00,0.01672,0.0772
2016/05/24 0:00,-0.01078,0.0815
2016/05/25 0:00,-0.002781,-0.066
2016/05/26 0:00,0.005719,-0.0045
2016/05/27 0:00,-0.001081,0.0131
2016/05/30 0:00,-0.005181,-0.0562
2016/05/31 0:00,0.047219,0.0518
2016/06/01 0:00,0.008519,-0.0927
2016/06/02 0:00,0.011019,-0.025
2016/06/03 0:00,0.006419,-0.0882
2016/06/06 0:00,0.003419,0.0256
2016/06/07 0:00,0.003019,0.0125
2016/06/08 0:00,-0.003381,-0.0683
2016/06/13 0:00,-0.053181,0.1045
2016/06/14 0:00,0.003819,0.0262
2016/06/15 0:00,0.035319,0.1353
2016/06/16 0:00,-0.002481,0.0565
2016/06/17 0:00,0.009219,0.0379
2016/06/20 0:00,0.005019,0.0365
2016/06/21 0:00,-0.011481,-0.038
2016/06/22 0:00,0.018619,0.0867
2016/06/23 0:00,-0.003681,0.0267
2016/06/24 0:00,-0.008581,0.163
2016/06/27 0:00,0.027119,0.309
2016/06/28 0:00,0.013519,0.1941
2016/06/29 0:00,0.001519,-0.0898
2016/06/30 0:00,-0.000081,-0.0208
2016/07/01 0:00,-0.001981,0.16
2016/07/04 0:00,0.017219,0.1907
2016/07/05 0:00,0.002419,-0.0339
2016/07/06 0:00,0.004719,-0.0465
2016/07/07 0:00,0.000019,0.0608
2016/07/08 0:00,-0.00178,0.0501
2016/07/11 0:00,-0.00598,0.0251
2016/07/12 0:00,0.01332,-0.0332
2016/07/13 0:00,0.00882,-0.0254
2016/07/14 0:00,0.001721,0.071
2016/07/15 0:00,-0.003179,-0.0124
2016/07/18 0:00,-0.005479,-0.0014
2016/07/19 0:00,0.003322,-0.0418
2016/07/20 0:00,0.000622,0.1371
2016/07/21 0:00,0.001422,0.1798
2016/07/22 0:00,-0.010078,-0.0343
2016/07/25 0:00,0.000022,-0.0206
2016/07/26 0:00,0.013622,0.0285
2016/07/27 0:00,-0.048378,0.0596
2016/07/28 0:00,-0.001478,-0.0365
2016/07/29 0:00,-0.005378,0.0619
2016/08/01 0:00,-0.016178,0.0267
2016/08/02 0:00,0.008022,0.0027
2016/08/03 0:00,0.004622,0.0544
2016/08/04 0:00,0.007823,0.0382
2016/08/05 0:00,-0.003877,0.1005
2016/08/08 0:00,0.011823,0.0723
2016/08/09 0:00,0.011223,0.1252
2016/08/10 0:00,-0.003377,0.2647
2016/08/11 0:00,-0.013777,0.0087
2016/08/12 0:00,0.012923,0.0421
2016/08/15 0:00,0.027323,0.2727
2016/08/16 0:00,0.007223,0.0402
2016/08/17 0:00,0.003423,-0.1331
2016/08/18 0:00,-0.000377,-0.0994
2016/08/19 0:00,0.001223,-0.0434
2016/08/22 0:00,-0.013577,0.0647
2016/08/23 0:00,0.002823,0.0122
2016/08/24 0:00,0.003123,-0.4205
2016/08/25 0:00,-0.005877,0.184
2016/08/26 0:00,0.002223,-0.0289
2016/08/29 0:00,0.002123,0.0346
2016/08/30 0:00,0.000723,-0.1609
2016/08/31 0:00,0.002523,-0.1271
2016/09/01 0:00,-0.008276,-0.0092
2016/09/02 0:00,-0.004476,0.1183
2016/09/05 0:00,0.004724,-0.1552
2016/09/06 0:00,0.015924,0.0304
2016/09/07 0:00,-0.001976,-0.0003
2016/09/08 0:00,0.002924,-0.0037
2016/09/09 0:00,-0.007876,0.142
2016/09/12 0:00,-0.030676,-0.1079
2016/09/13 0:00,0.006824,0.1162
2016/09/14 0:00,-0.004976,0.1071
2016/09/19 0:00,0.011523,0.0628
2016/09/20 0:00,-0.000477,0.1021
2016/09/21 0:00,0.003123,-0.0909
2016/09/22 0:00,0.006823,0.0404
2016/09/23 0:00,-0.005477,0.0309
2016/09/26 0:00,-0.022777,0.1475
2016/09/27 0:00,0.008423,-0.0069
2016/09/28 0:00,-0.001477,-0.027
2016/09/29 0:00,0.004323,-0.01
2016/09/30 0:00,0.005323,0.0289
2016/10/10 0:00,0.020423,0.2942
2016/10/11 0:00,0.005523,0.0755
2016/10/12 0:00,0.001923,0.0095
2016/10/13 0:00,0.001123,-0.0182
2016/10/14 0:00,-0.001277,0.2325
2016/10/17 0:00,-0.009977,-0.0059
2016/10/18 0:00,0.015723,-0.0168
2016/10/19 0:00,-0.001177,0.1239
2016/10/20 0:00,0.003523,0.2983
2016/10/21 0:00,-0.003977,0.0826
2016/10/24 0:00,0.009423,0.0165
2016/10/25 0:00,0.004023,-0.1072
2016/10/26 0:00,-0.004177,-0.0612
2016/10/27 0:00,-0.000677,-0.0945
2016/10/28 0:00,-0.008377,0.0804
2016/10/31 0:00,-0.000877,-0.1055
2016/11/01 0:00,0.012123,0.0611
2016/11/02 0:00,-0.006578,-0.0774
2016/11/03 0:00,0.006322,0.1227
2016/11/04 0:00,-0.002278,-0.0337
2016/11/07 0:00,-0.000078,-0.094
2016/11/08 0:00,0.007022,-0.127
2016/11/09 0:00,-0.006179,0.0498
2016/11/10 0:00,0.014921,-0.1812
2016/11/11 0:00,0.005721,-0.268
2016/11/14 0:00,0.003221,-0.134
2016/11/15 0:00,0.005321,-0.208
2016/11/16 0:00,0.00022,0.0839
2016/11/17 0:00,-0.00388,-0.2132
2016/11/18 0:00,-0.002681,-0.1199
2016/11/21 0:00,0.004119,-0.0908
2016/11/22 0:00,0.009918,0.162
2016/11/23 0:00,-0.004182,-0.0578
2016/11/24 0:00,-0.003882,0.1327
2016/11/25 0:00,0.004318,-0.0967
2016/11/28 0:00,-0.001383,-0.0245
2016/11/29 0:00,-0.008183,-0.0181
2016/11/30 0:00,-0.001683,-0.228
2016/12/01 0:00,0.006716,-0.2326
2016/12/02 0:00,-0.018084,-0.1418
2016/12/05 0:00,-0.008485,0.0024
2016/12/06 0:00,0.001815,-0.345
2016/12/07 0:00,0.010015,-0.3263
2016/12/08 0:00,-0.006985,-0.0473
2016/12/09 0:00,-0.003686,0.1705
2016/12/12 0:00,-0.052786,-0.32
2016/12/13 0:00,0.003514,-0.2557
2016/12/14 0:00,-0.008786,-0.1255
2016/12/15 0:00,0.007213,-0.753
2016/12/16 0:00,0.010313,-0.0289
2016/12/19 0:00,-0.004187,-0.1361
2016/12/20 0:00,-0.001388,-0.2705
2016/12/21 0:00,0.008312,0.362
2016/12/22 0:00,-0.001388,0.4472
2016/12/23 0:00,-0.012389,0.3207
2016/12/26 0:00,0.004011,0.2868
2016/12/27 0:00,0.000911,-0.0478
2016/12/28 0:00,-0.004089,0.0768
2016/12/29 0:00,-0.003189,0.2919
2016/12/30 0:00,0.00171,0.4018
2017/01/03 0:00,0.00931,-0.1594
2017/01/04 0:00,0.01251,-0.3641
2017/01/05 0:00,-0.001591,-0.4358
2017/01/06 0:00,-0.009294,0.0131
2017/01/09 0:00,0.003204,0.1175
2017/01/10 0:00,-0.002497,0.1575
2017/01/11 0:00,-0.011298,-0.1698
2017/01/12 0:00,-0.0094,0.0419
2017/01/13 0:00,-0.016901,0.0467
2017/01/16 0:00,-0.038401,-0.0549
2017/01/17 0:00,0.012298,-0.3525
2017/01/18 0:00,-0.004703,-0.0146
2017/01/19 0:00,-0.003904,-0.0218
2017/01/20 0:00,0.016195,0.0232
2017/01/23 0:00,0.009395,0.1186
2017/01/24 0:00,-0.002905,-0.1007
2017/01/25 0:00,0.004494,-0.4149
2017/01/26 0:00,0.007694,0.0703
2017/02/03 0:00,-0.003907,-0.2502
2017/02/06 0:00,0.010192,-0.1124
2017/02/07 0:00,0.00009,-0.4471
2017/02/08 0:00,0.008387,0.1136
2017/02/09 0:00,0.007186,0.217
2017/02/10 0:00,-0.002214,0.029
2017/02/13 0:00,0.008185,0.0142
2017/02/14 0:00,-0.000315,0.0926
2017/02/15 0:00,-0.009316,-0.0659
2017/02/16 0:00,0.006184,0.0494
2017/02/17 0:00,-0.007017,0.3476
2017/02/20 0:00,0.009783,0.293
2017/02/21 0:00,0.010283,-0.1868
2017/02/22 0:00,0.005083,0.1556
2017/02/23 0:00,0.000983,0.0191
2017/02/24 0:00,0.004483,0.0818
2017/02/27 0:00,-0.006217,0.0848
2017/02/28 0:00,0.006783,0.0053
2017/03/01 0:00,0.003983,-0.0118
2017/03/02 0:00,-0.006018,-0.1312
2017/03/03 0:00,0.002282,-0.088
2017/03/06 0:00,0.012682,-0.0589
2017/03/07 0:00,0.003182,0.0147
2017/03/08 0:00,-0.003818,-0.0906
2017/03/09 0:00,-0.007818,-0.1417
2017/03/10 0:00,0.002282,0.1
2017/03/13 0:00,0.008882,0.0432
2017/03/14 0:00,-0.001318,0.1324
2017/03/15 0:00,-0.000118,0.0373
2017/03/16 0:00,0.010581,0.14
2017/03/17 0:00,-0.008719,0.011
2017/03/20 0:00,0.00328,0.0628
2017/03/21 0:00,0.00448,-0.0044
2017/03/22 0:00,-0.003021,0.0565
2017/03/23 0:00,0.000678,0.0611
2017/03/24 0:00,0.004278,0.122
2017/03/27 0:00,-0.003422,0.1863
2017/03/28 0:00,-0.002621,0.0838
2017/03/29 0:00,-0.007721,-0.1552
2017/03/30 0:00,-0.021121,0.0177
2017/03/31 0:00,0.00358,-0.0289
2017/04/05 0:00,0.019981,-0.0904
2017/04/06 0:00,0.003182,-0.0932
2017/04/07 0:00,-0.000418,0.0805
2017/04/10 0:00,-0.010418,0.1246
2017/04/11 0:00,0.007583,-0.1301
2017/04/12 0:00,-0.008217,0.0602
2017/04/13 0:00,0.004283,0.079
2017/04/14 0:00,-0.014817,-0.1738
2017/04/17 0:00,-0.015117,-0.3479
2017/04/18 0:00,-0.006817,-0.1114
2017/04/19 0:00,-0.007717,-0.0229
2017/04/20 0:00,-0.002117,-0.1243
2017/04/21 0:00,-0.004717,-0.1442
2017/04/24 0:00,-0.026617,-0.1699
2017/04/25 0:00,0.005583,0.1553
2017/04/26 0:00,0.003983,0.2196
2017/04/27 0:00,0.005982,0.0708
2017/04/28 0:00,0.003982,-0.0963
2017/05/02 0:00,0.000082,0.0039
2017/05/03 0:00,-0.002819,-0.1886
2017/05/04 0:00,-0.003219,-0.1378
2017/05/05 0:00,-0.013519,-0.2412
2017/05/08 0:00,-0.02182,-0.1427
2017/05/09 0:00,0.00718,-0.2519
2017/05/10 0:00,-0.01502,-0.2975
2017/05/11 0:00,-0.002021,0.0096
2017/05/12 0:00,0.000579,0.0268
2017/05/15 0:00,0.004179,0.1797
2017/05/16 0:00,0.023079,-0.0156
2017/05/17 0:00,0.001278,-0.003
2017/05/18 0:00,-0.006822,0.0035
2017/05/19 0:00,-0.001422,-0.1517
2017/05/22 0:00,-0.015123,-0.0728
2017/05/23 0:00,-0.023323,-0.1455
2017/05/24 0:00,0.005976,-0.0721
2017/05/25 0:00,0.007976,0.1105
2017/05/26 0:00,-0.001124,-0.0254
2017/05/31 0:00,-0.001125,0.1633
2017/06/01 0:00,-0.021325,0.0801
2017/06/02 0:00,0.009374,-0.0155
2017/06/05 0:00,0.007573,0.0337
2017/06/06 0:00,0.006072,-0.0638
2017/06/07 0:00,0.024571,-0.0351
2017/06/08 0:00,0.00147,0.0044
2017/06/09 0:00,0.00257,0.0952
2017/06/12 0:00,-0.012131,0.2676
2017/06/13 0:00,0.013869,0.1716
2017/06/14 0:00,-0.004431,0.039
2017/06/15 0:00,0.009969,0.1008
2017/06/16 0:00,-0.00233,-0.025
2017/06/19 0:00,0.00627,0.2928
2017/06/20 0:00,0.001271,0.1164
2017/06/21 0:00,0.004672,-0.1423
2017/06/22 0:00,-0.014227,-0.0921
2017/06/23 0:00,0.004773,-0.0938
2017/06/26 0:00,0.014874,0.1781
2017/06/27 0:00,0.000974,0.1618
2017/06/28 0:00,-0.008625,-0.0706
2017/06/29 0:00,0.004876,-0.2078
2017/06/30 0:00,0.003077,-0.0758
2017/07/03 0:00,0.004377,-0.1971
2017/07/04 0:00,-0.005122,-0.1437
2017/07/05 0:00,0.009579,0.0836
2017/07/06 0:00,0.00078,0.2362
2017/07/07 0:00,0.001981,-0.0485
2017/07/10 0:00,-0.007219,-0.0286
2017/07/11 0:00,-0.007918,0.0527
2017/07/12 0:00,-0.001118,0.0585
2017/07/13 0:00,-0.000618,0.1017
2017/07/14 0:00,-0.004417,-0.0227
2017/07/17 0:00,-0.047417,0.0649
2017/07/18 0:00,0.006383,-0.1411
2017/07/19 0:00,0.016983,-0.0837
2017/07/20 0:00,0.005283,0.0533
2017/07/21 0:00,-0.001317,0.0132
2017/07/24 0:00,0.005283,0.0101
2017/07/25 0:00,-0.003317,-0.0533
2017/07/26 0:00,-0.003116,-0.113
2017/07/27 0:00,0.013584,0.0019
2017/07/28 0:00,0.001384,0.0684
2017/07/31 0:00,0.006283,-0.0087
2017/08/01 0:00,0.001983,-0.0808
2017/08/02 0:00,-0.007417,0.0922
2017/08/03 0:00,-0.000217,0.0311
2017/08/04 0:00,-0.006317,0.0447
2017/08/07 0:00,0.007983,-0.2048
2017/08/08 0:00,0.003983,-0.0279
2017/08/09 0:00,0.003683,-0.055
2017/08/10 0:00,-0.007417,0.0409
2017/08/11 0:00,-0.017618,0.1456
2017/08/14 0:00,0.021782,0.1215
2017/08/15 0:00,0.004281,0.0233
2017/08/16 0:00,0.006381,-0.0239
2017/08/17 0:00,0.006281,-0.0487
2017/08/18 0:00,-0.004119,0.008
2017/08/21 0:00,0.008081,-0.0472
2017/08/22 0:00,-0.004719,-0.0925
2017/08/23 0:00,-0.003719,0.1079
2017/08/24 0:00,-0.00652,-0.0598
2017/08/25 0:00,0.01128,-0.0614
2017/08/28 0:00,0.01518,0.0076
2017/08/29 0:00,-0.00262,-0.0177
2017/08/30 0:00,0.00388,0.03
2017/08/31 0:00,0.00338,0.028
2017/09/01 0:00,0.00638,0.0408
2017/09/04 0:00,0.006479,-0.0719
2017/09/05 0:00,0.002179,-0.0544
2017/09/06 0:00,0.004079,-0.0157
2017/09/07 0:00,-0.004022,0.0937
2017/09/08 0:00,0.001479,0.1612
2017/09/11 0:00,0.008779,0.0006
2017/09/12 0:00,-0.00312,0.0348
2017/09/13 0:00,0.00488,-0.0078
2017/09/14 0:00,-0.00082,0.0982
2017/09/15 0:00,-0.00312,0.0926
2017/09/18 0:00,0.00798,-0.0227
2017/09/19 0:00,-0.00392,-0.0051
2017/09/20 0:00,0.00898,-0.1309
2017/09/21 0:00,-0.00902,0.0183
2017/09/22 0:00,-0.003619,-0.0003
2017/09/25 0:00,-0.013319,0.0447
2017/09/26 0:00,0.000181,0.018
2017/09/27 0:00,0.008281,-0.029
2017/09/28 0:00,-0.002419,0.118
2017/09/29 0:00,0.007381,0.0089
2017/10/09 0:00,0.013781,0.0261
2017/10/10 0:00,0.008381,-0.0376
2017/10/11 0:00,-0.002019,-0.0524
2017/10/12 0:00,-0.001619,-0.0768
2017/10/13 0:00,0.007081,-0.0052
2017/10/16 0:00,-0.01602,-0.005
2017/10/17 0:00,0.00108,-0.1239
2017/10/18 0:00,-0.00422,-0.0752
2017/10/19 0:00,-0.00852,-0.0053
2017/10/20 0:00,0.00868,0.0227
2017/10/23 0:00,0.00658,-0.0321
2017/10/24 0:00,-0.00132,-0.0055
2017/10/25 0:00,0.00828,-0.1955
2017/10/26 0:00,0.00258,-0.1209
2017/10/27 0:00,-0.00362,-0.1901
2017/10/30 0:00,-0.01852,-0.3708
2017/10/31 0:00,0.00738,-0.2559
2017/11/01 0:00,0.000579,0.1168
2017/11/02 0:00,-0.007121,0.0274
2017/11/03 0:00,-0.007521,-0.0605
2017/11/06 0:00,0.012779,0.0612
2017/11/07 0:00,0.007079,-0.1039
2017/11/08 0:00,0.000478,-0.0273
2017/11/09 0:00,0.007878,0.0133
2017/11/10 0:00,0.005477,-0.029
2017/11/13 0:00,0.003176,-0.2233
2017/11/14 0:00,-0.010024,-0.2157
2017/11/15 0:00,-0.010725,-0.0449
2017/11/16 0:00,0.002375,0.0881
2017/11/17 0:00,-0.029526,0.007
2017/11/20 0:00,0.009773,0.0428
2017/11/21 0:00,0.008273,-0.0439
2017/11/22 0:00,-0.002627,-0.2224
2017/11/23 0:00,-0.031027,-0.0559
2017/11/24 0:00,-0.000928,0.1183
2017/11/27 0:00,-0.016629,0.1281
2017/11/28 0:00,0.01427,0.0108
2017/11/29 0:00,0.00027,0.0557
2017/11/30 0:00,-0.00943,0.2203
2017/12/01 0:00,0.008369,-0.018
2017/12/04 0:00,-0.007931,0.1542
2017/12/05 0:00,-0.020331,0.086
2017/12/06 0:00,0.007169,0.0066
2017/12/07 0:00,-0.006631,0.1166
2017/12/08 0:00,0.013069,-0.0579
2017/12/11 0:00,0.015869,-0.1816
2017/12/12 0:00,-0.010531,-0.1081
2017/12/13 0:00,0.008268,-0.0446
2017/12/14 0:00,-0.000332,0.1104
2017/12/15 0:00,-0.007832,0.0407
2017/12/18 0:00,-0.006832,0.1627
2017/12/19 0:00,0.009367,0.0081
2017/12/20 0:00,-0.007833,-0.0555
2017/12/21 0:00,0.007767,0.0954
2017/12/22 0:00,-0.002034,0.0286
2017/12/25 0:00,-0.009634,0.0292
2017/12/26 0:00,0.004666,-0.0635
2017/12/27 0:00,-0.007535,-0.0493
2017/12/28 0:00,0.004865,0.0399
2017/12/29 0:00,0.006665,0.0149
2018/01/02 0:00,0.011268,0.0403
2018/01/03 0:00,0.00807,-0.0339
2018/01/04 0:00,0.003872,-0.0938
2018/01/05 0:00,0.000172,0.0579
2018/01/08 0:00,0.002272,0.0208
2018/01/09 0:00,0.003372,0.0482
2018/01/10 0:00,-0.003428,0.0407
2018/01/11 0:00,0.003972,-0.0705
2018/01/12 0:00,-0.002328,-0.0609
2018/01/15 0:00,-0.019228,-0.1553
2018/01/16 0:00,0.007972,-0.0094
2018/01/17 0:00,-0.003129,0.0321
2018/01/18 0:00,0.001371,-0.1687
2018/01/19 0:00,-0.001429,0.053
2018/01/22 0:00,0.012671,0.1022
2018/01/23 0:00,0.004071,-0.0319
2018/01/24 0:00,0.005671,0.0374
2018/01/25 0:00,-0.00383,-0.037
2018/01/26 0:00,-0.00163,0.0657
2018/01/29 0:00,-0.01653,0.0283
2018/01/30 0:00,-0.005329,0.0457
2018/01/31 0:00,-0.017529,0.0567
2018/02/01 0:00,-0.03233,0.0789
2018/02/02 0:00,0.00037,0.0196
2018/02/05 0:00,-0.009429,-0.0369
2018/02/06 0:00,-0.049429,0.2026
2018/02/07 0:00,-0.007529,0.0783
2018/02/08 0:00,0.013071,0.024
2018/02/09 0:00,-0.035829,-0.0172
2018/02/12 0:00,0.029871,0.0347
2018/02/13 0:00,0.004471,-0.0119
2018/02/14 0:00,0.005271,0.0393
2018/02/22 0:00,0.020871,0.1039
2018/02/23 0:00,0.001771,0.0264
2018/02/26 0:00,0.024471,0.1767
2018/02/27 0:00,-0.003929,0.135
2018/02/28 0:00,0.001671,0.105
2018/03/01 0:00,0.013471,0.014
2018/03/02 0:00,-0.007229,-0.0083
2018/03/05 0:00,0.005171,-0.0261
2018/03/06 0:00,0.01287,0.0419
2018/03/07 0:00,-0.00853,0.0508
2018/03/08 0:00,0.01097,0.0758
