,yyyymm,Ret,Rfree,ExRet,DP,EP,VOL,BILL,BOND,TERM,CREDIT,PPIG,IPG,MA112,MA312,MOM6,DPL1,EPL1,VOLL1,BILLL1,BONDL1,TERML1,CREDITL1,PPIGL1,IPGL1,MA112L1,MA312L1,MOM6L1
826,199511,0.044179,0.004467,0.039712,-3.787204,-2.868753,0.119213,-0.002425,-0.008333,0.0095,0.0079,0.079808,0.251668,1,1,1,-3.752165,-2.816760,0.116344,-0.002150,-0.008075,0.0113,0.0071,0.079872,-0.123005,1.0,1.0,1.0
827,199512,0.017643,0.004283,0.013360,-3.799335,-2.897950,0.120185,-0.001683,-0.008700,0.0067,0.0079,0.239234,0.381628,1,1,1,-3.787204,-2.868753,0.119213,-0.002425,-0.008333,0.0095,0.0079,0.079808,0.251668,1.0,1.0,1.0
828,199601,0.034861,0.004167,0.030694,-3.823821,-2.929262,0.123391,-0.003500,-0.006675,0.0095,0.0072,0.477327,-0.653670,1,1,1,-3.799335,-2.897950,0.120185,-0.001683,-0.008700,0.0067,0.0079,0.239234,0.381628,1.0,1.0,1.0
829,199602,0.010088,0.004025,0.006063,-3.823178,-2.935387,0.112849,-0.004308,-0.000850,0.0159,0.0040,-0.079177,1.540221,1,1,1,-3.823821,-2.929262,0.123391,-0.003500,-0.006675,0.0095,0.0072,0.477327,-0.653670,1.0,1.0,1.0
830,199603,0.009585,0.004133,0.005452,-3.823567,-2.942489,0.105703,-0.005225,0.002242,0.0201,0.0051,0.158479,-0.094021,1,1,1,-3.823178,-2.935387,0.112849,-0.004308,-0.000850,0.0159,0.0040,-0.079177,1.540221,1.0,1.0,1.0
831,199604,0.015133,0.004125,0.011008,-3.832923,-2.947348,0.100543,-0.003283,0.004767,0.0210,0.0044,0.791139,0.914825,1,1,1,-3.823567,-2.942489,0.105703,-0.005225,0.002242,0.0201,0.0051,0.158479,-0.094021,1.0,1.0,1.0
832,199605,0.025257,0.004183,0.021074,-3.851548,-2.961532,0.095278,-0.002800,0.005533,0.0222,0.0045,0.549451,0.732315,1,1,1,-3.832923,-2.947348,0.100543,-0.003283,0.004767,0.0210,0.0044,0.791139,0.914825,1.0,1.0,1.0
833,199606,0.004128,0.004242,-0.000114,-3.849848,-2.955444,0.088033,-0.001558,0.003858,0.0201,0.0068,-0.078064,0.845018,1,1,1,-3.851548,-2.961532,0.095278,-0.002800,0.005533,0.0222,0.0045,0.549451,0.732315,1.0,1.0,1.0
834,199607,-0.044441,0.004292,-0.048733,-3.793930,-2.898263,0.092025,-0.000542,0.004125,0.0198,0.0058,0.000000,-0.129656,1,1,1,-3.849848,-2.955444,0.088033,-0.001558,0.003858,0.0201,0.0068,-0.078064,0.845018,1.0,1.0,1.0
835,199608,0.021928,0.004208,0.017720,-3.803561,-2.906654,0.098695,0.000283,0.005592,0.0211,0.0020,0.234375,0.579892,1,1,1,-3.793930,-2.898263,0.092025,-0.000542,0.004125,0.0198,0.0058,0.000000,-0.129656,1.0,1.0,1.0
836,199609,0.056035,0.004242,0.051793,-3.847390,-2.949266,0.103735,-0.000425,0.003050,0.0199,0.0062,-0.077942,0.688577,1,1,1,-3.803561,-2.906654,0.098695,0.000283,0.005592,0.0211,0.0020,0.234375,0.579892,1.0,1.0,1.0
837,199610,0.026798,0.004158,0.022640,-3.867858,-2.950098,0.112186,0.000133,-0.000500,0.0162,0.0068,-0.156006,-0.059450,1,1,1,-3.847390,-2.949266,0.103735,-0.000425,0.003050,0.0199,0.0062,-0.077942,0.688577,1.0,1.0,1.0
838,199611,0.076455,0.004192,0.072263,-3.933367,-2.996552,0.123863,-0.000625,-0.003467,0.0144,0.0067,0.156250,0.882857,1,1,1,-3.867858,-2.950098,0.112186,0.000133,-0.000500,0.0162,0.0068,-0.156006,-0.059450,1.0,1.0,1.0
839,199612,-0.019815,0.004092,-0.023907,-3.906356,-2.951035,0.124649,0.000050,-0.001050,0.0170,0.0047,0.702028,0.649877,1,1,1,-3.933367,-2.996552,0.123863,-0.000625,-0.003467,0.0144,0.0067,0.156250,0.882857,1.0,1.0,1.0
840,199701,0.062779,0.004192,0.058587,-3.962293,-2.997634,0.134750,-0.000958,-0.000117,0.0198,0.0053,0.464756,0.141756,1,1,1,-3.906356,-2.951035,0.124649,0.000050,-0.001050,0.0170,0.0047,0.702028,0.649877,1.0,1.0,1.0
841,199702,0.007752,0.004175,0.003577,-3.964642,-2.990796,0.133905,0.000217,0.000092,0.0191,0.0037,-0.925212,1.209737,1,1,1,-3.962293,-2.997634,0.134750,-0.000958,-0.000117,0.0198,0.0053,0.464756,0.141756,1.0,1.0,1.0
842,199703,-0.041653,0.004283,-0.045936,-3.917546,-2.934660,0.145507,-0.000133,0.002667,0.0222,0.0032,-0.933852,0.669612,1,1,1,-3.964642,-2.990796,0.133905,0.000217,0.000092,0.0191,0.0037,-0.925212,1.209737,1.0,1.0,1.0
843,199704,0.060274,0.004300,0.055974,-3.972054,-2.988859,0.161839,0.001017,0.000875,0.0191,0.0068,-0.235664,0.023483,1,1,1,-3.917546,-2.934660,0.145507,-0.000133,0.002667,0.0222,0.0032,-0.933852,0.669612,1.0,1.0,1.0
844,199705,0.061401,0.004208,0.057193,-4.026730,-3.043227,0.174916,0.001042,0.000608,0.0185,0.0057,0.314961,0.585350,1,1,1,-3.972054,-2.988859,0.161839,0.001017,0.000875,0.0191,0.0068,-0.235664,0.023483,1.0,1.0,1.0
845,199706,0.044103,0.004108,0.039995,-4.067019,-3.083210,0.189379,-0.000083,-0.000567,0.0183,0.0053,-0.156986,0.487845,1,1,1,-4.026730,-3.043227,0.174916,0.001042,0.000608,0.0185,0.0057,0.314961,0.585350,1.0,1.0,1.0
846,199707,0.080388,0.004208,0.076180,-4.138467,-3.157692,0.202384,-0.001150,-0.005083,0.0144,0.0077,-0.235849,0.762753,1,1,1,-4.067019,-3.083210,0.189379,-0.000083,-0.000567,0.0183,0.0053,-0.156986,0.487845,1.0,1.0,1.0
847,199708,-0.054970,0.004283,-0.059253,-4.075545,-3.097791,0.214339,0.000133,-0.001133,0.0167,0.0050,0.236407,1.044829,1,1,1,-4.138467,-3.157692,0.202384,-0.001150,-0.005083,0.0144,0.0077,-0.235849,0.762753,1.0,1.0,1.0
848,199709,0.053886,0.004125,0.049761,-4.123587,-3.148842,0.213562,0.000958,-0.002975,0.0135,0.0066,0.235849,0.888303,1,1,1,-4.075545,-3.097791,0.214339,0.000133,-0.001133,0.0167,0.0050,0.236407,1.044829,1.0,1.0,1.0
849,199710,-0.032605,0.004142,-0.036747,-4.084942,-3.121330,0.215662,-0.000825,-0.005175,0.0128,0.0077,0.235294,0.860355,1,1,1,-4.123587,-3.148842,0.213562,0.000958,-0.002975,0.0135,0.0066,0.235849,0.888303,1.0,1.0,1.0
850,199711,0.046321,0.004283,0.042038,-4.125017,-3.172584,0.204760,-0.000608,-0.005833,0.0117,0.0073,0.078247,0.877901,1,1,1,-4.084942,-3.121330,0.215662,-0.000825,-0.005175,0.0128,0.0077,0.235294,0.860355,1.0,1.0,1.0
851,199712,0.017147,0.004300,0.012847,-4.137093,-3.195884,0.203795,0.001000,-0.006442,0.0088,0.0074,-0.860047,0.308356,1,1,1,-4.125017,-3.172584,0.204760,-0.000608,-0.005833,0.0117,0.0073,0.078247,0.877901,1.0,1.0,1.0
852,199801,0.011994,0.004200,0.007794,-4.144099,-3.207495,0.185421,0.000992,-0.006908,0.0073,0.0072,-1.104101,0.513545,1,1,1,-4.137093,-3.195884,0.203795,0.001000,-0.006442,0.0088,0.0074,-0.860047,0.308356,1.0,1.0,1.0
853,199802,0.071956,0.004242,0.067714,-4.209095,-3.277088,0.208650,-0.000217,-0.005117,0.0095,0.0068,-0.318979,0.131337,1,1,1,-4.144099,-3.207495,0.185421,0.000992,-0.006908,0.0073,0.0072,-1.104101,0.513545,1.0,1.0,1.0
854,199803,0.051336,0.004192,0.047144,-4.254759,-3.327342,0.212153,0.000217,-0.003808,0.0093,0.0070,-0.240000,0.067542,1,1,1,-4.209095,-3.277088,0.208650,-0.000217,-0.005117,0.0095,0.0068,-0.318979,0.131337,1.0,1.0,1.0
855,199804,0.011275,0.004125,0.007150,-4.257231,-3.341195,0.194425,-0.000292,-0.002767,0.0101,0.0065,0.160385,0.370077,1,1,1,-4.254759,-3.327342,0.212153,0.000217,-0.003808,0.0093,0.0070,-0.240000,0.067542,1.0,1.0,1.0
856,199805,-0.017674,0.004167,-0.021841,-4.231705,-3.327029,0.178605,-0.000917,-0.003058,0.0097,0.0077,0.160128,0.635865,1,1,1,-4.257231,-3.341195,0.194425,-0.000292,-0.002767,0.0101,0.0065,0.160385,0.370077,1.0,1.0,1.0
857,199806,0.040970,0.004150,0.036820,-4.263907,-3.370573,0.177471,-0.000375,-0.003725,0.0076,0.0077,-0.239808,-0.627400,1,1,1,-4.231705,-3.327029,0.178605,-0.000917,-0.003058,0.0097,0.0077,0.160128,0.635865,1.0,1.0,1.0
858,199807,-0.010109,0.004133,-0.014242,-4.248198,-3.366446,0.152044,-0.000617,-0.002483,0.0086,0.0071,0.080128,-0.347352,1,1,1,-4.263907,-3.370573,0.177471,-0.000375,-0.003725,0.0076,0.0077,-0.239808,-0.627400,1.0,1.0,1.0
859,199808,-0.143124,0.004083,-0.147207,-4.086603,-3.216473,0.183938,-0.000742,-0.005142,0.0051,0.0105,-0.560448,2.052456,0,1,0,-4.248198,-3.366446,0.152044,-0.000617,-0.002483,0.0086,0.0071,0.080128,-0.347352,1.0,1.0,1.0
860,199809,0.063176,0.003842,0.059334,-4.143136,-3.284670,0.187299,-0.001142,-0.007042,0.0027,0.0123,-0.322061,-0.195431,0,0,0,-4.086603,-3.216473,0.183938,-0.000742,-0.005142,0.0051,0.0105,-0.560448,2.052456,0.0,1.0,0.0
861,199810,0.080111,0.003300,0.076811,-4.219296,-3.365235,0.204487,-0.003758,-0.004050,0.0079,0.0097,0.161551,0.809709,1,0,0,-4.143136,-3.284670,0.187299,-0.001142,-0.007042,0.0027,0.0123,-0.322061,-0.195431,0.0,0.0,0.0
862,199811,0.062164,0.003675,0.058489,-4.275668,-3.426021,0.210219,-0.009417,-0.003892,0.0139,0.0106,-0.322581,-0.064934,1,1,1,-4.219296,-3.365235,0.204487,-0.003758,-0.004050,0.0079,0.0097,0.161551,0.809709,1.0,0.0,0.0
863,199812,0.059673,0.003658,0.056015,-4.329441,-3.484218,0.225605,-0.004308,-0.002692,0.0101,0.0080,-0.647249,0.371340,1,1,1,-4.275668,-3.426021,0.210219,-0.009417,-0.003892,0.0139,0.0106,-0.322581,-0.064934,1.0,1.0,1.0
864,199901,0.042800,0.003617,0.039183,-4.364417,-3.518504,0.236751,-0.003867,-0.002850,0.0097,0.0088,0.081433,0.468131,1,1,1,-4.329441,-3.484218,0.225605,-0.004308,-0.002692,0.0101,0.0080,-0.647249,0.371340,1.0,1.0,1.0
865,199902,-0.031935,0.003700,-0.035635,-4.326415,-3.479818,0.222271,-0.003783,0.002350,0.0153,0.0053,-0.488202,0.533278,1,1,1,-4.364417,-3.518504,0.236751,-0.003867,-0.002850,0.0097,0.0088,0.081433,0.468131,1.0,1.0,1.0
866,199903,0.038979,0.003700,0.035279,-4.359315,-3.512043,0.217800,-0.002242,0.002933,0.0148,0.0070,0.245298,0.158625,1,1,1,-4.326415,-3.479818,0.222271,-0.003783,0.002350,0.0153,0.0053,-0.488202,0.533278,1.0,1.0,1.0
867,199904,0.037559,0.003575,0.033984,-4.396577,-3.526615,0.227310,-0.001750,0.003217,0.0150,0.0070,0.815661,0.271325,1,1,1,-4.359315,-3.512043,0.217800,-0.002242,0.002933,0.0148,0.0070,0.245298,0.158625,1.0,1.0,1.0
868,199905,-0.023159,0.003750,-0.026909,-4.371310,-3.479161,0.229294,-0.002700,0.005125,0.0186,0.0078,0.889968,0.688436,1,1,1,-4.396577,-3.526615,0.227310,-0.001750,0.003217,0.0150,0.0070,0.815661,0.271325,1.0,1.0,1.0
869,199906,0.054431,0.003808,0.050623,-4.424338,-3.510482,0.234165,-0.000183,0.005900,0.0177,0.0096,0.400962,-0.167046,1,1,1,-4.371310,-3.479161,0.229294,-0.002700,0.005125,0.0186,0.0078,0.889968,0.688436,1.0,1.0,1.0
870,199907,-0.030220,0.003792,-0.034012,-4.387864,-3.454302,0.241441,0.000858,0.006642,0.0182,0.0080,0.399361,0.632899,1,1,1,-4.424338,-3.510482,0.234165,-0.000183,0.005900,0.0177,0.0096,0.400962,-0.167046,1.0,1.0,1.0
871,199908,-0.004989,0.003933,-0.008922,-4.377701,-3.424963,0.191463,0.001000,0.006792,0.0194,0.0091,0.954654,0.420913,1,1,1,-4.387864,-3.454302,0.241441,0.000858,0.006642,0.0182,0.0080,0.399361,0.632899,1.0,1.0,1.0
872,199909,-0.028079,0.003900,-0.031979,-4.344861,-3.373450,0.178765,0.002850,0.005417,0.0174,0.0093,0.866824,-0.421970,1,1,0,-4.377701,-3.424963,0.191463,0.001000,0.006792,0.0194,0.0091,0.954654,0.420913,1.0,1.0,1.0
873,199910,0.064238,0.004050,0.060188,-4.404501,-3.402688,0.173022,0.002392,0.004992,0.0183,0.0104,-0.234375,1.333602,1,1,1,-4.344861,-3.373450,0.178765,0.002850,0.005417,0.0174,0.0093,0.866824,-0.421970,1.0,1.0,0.0
874,199911,0.020822,0.004225,0.016597,-4.422364,-3.391104,0.158065,0.003442,0.005033,0.0176,0.0074,0.469851,0.472269,1,1,1,-4.404501,-3.402688,0.173022,0.002392,0.004992,0.0183,0.0104,-0.234375,1.333602,1.0,1.0,1.0
875,199912,0.062579,0.004333,0.058246,-4.477578,-3.417771,0.159116,0.004992,0.005867,0.0175,0.0073,-0.389712,0.772926,1,1,1,-4.422364,-3.391104,0.158065,0.003442,0.005033,0.0176,0.0074,0.469851,0.472269,1.0,1.0,1.0
876,200001,-0.049630,0.004433,-0.054063,-4.423936,-3.346471,0.161587,0.005617,0.003183,0.0146,0.0112,0.391236,0.017523,1,1,1,-4.477578,-3.417771,0.159116,0.004992,0.005867,0.0175,0.0073,-0.389712,0.772926,1.0,1.0,1.0
877,200002,-0.017458,0.004625,-0.022083,-4.402228,-3.307460,0.156350,0.006000,0.000692,0.0114,0.0122,1.169135,0.297210,1,1,1,-4.423936,-3.346471,0.161587,0.005617,0.003183,0.0146,0.0112,0.391236,0.017523,1.0,1.0,1.0
878,200003,0.098488,0.004742,0.093746,-4.493159,-3.381429,0.177880,0.007375,-0.002325,0.0063,0.0150,0.770416,0.362392,1,1,1,-4.402228,-3.307460,0.156350,0.006000,0.000692,0.0114,0.0122,1.169135,0.297210,1.0,1.0,1.0
879,200004,-0.031585,0.004717,-0.036302,-4.463033,-3.343822,0.175719,0.007733,-0.001425,0.0061,0.0134,-0.076453,0.720268,1,1,1,-4.493159,-3.381429,0.177880,0.007375,-0.002325,0.0063,0.0150,0.770416,0.362392,1.0,1.0,1.0
880,200005,-0.022304,0.004825,-0.027129,-4.442030,-3.315378,0.175409,0.006292,-0.000633,0.0074,0.0159,0.688600,0.170401,1,1,1,-4.463033,-3.343822,0.175719,0.007733,-0.001425,0.0061,0.0134,-0.076453,0.720268,1.0,1.0,1.0
881,200006,0.026219,0.004742,0.021477,-4.466838,-3.332782,0.165202,0.006517,-0.002392,0.0043,0.0145,1.671733,0.095981,1,1,0,-4.442030,-3.315378,0.175409,0.006292,-0.000633,0.0074,0.0159,0.688600,0.170401,1.0,1.0,1.0
882,200007,-0.012795,0.004967,-0.017762,-4.457511,-3.304943,0.158898,0.004583,-0.003258,0.0042,0.0154,-0.074738,-0.151146,1,1,1,-4.466838,-3.332782,0.165202,0.006517,-0.002392,0.0043,0.0145,1.671733,0.095981,1.0,1.0,0.0
883,200008,0.062594,0.005075,0.057519,-4.523640,-3.352636,0.179739,0.006108,-0.004500,-0.0002,0.0161,-0.598355,-0.292288,1,1,1,-4.457511,-3.304943,0.158898,0.004583,-0.003258,0.0042,0.0154,-0.074738,-0.151146,1.0,1.0,1.0
884,200009,-0.052088,0.005000,-0.057088,-4.475927,-3.286559,0.188426,0.006267,-0.002417,0.0003,0.0150,1.354402,0.385894,1,1,0,-4.523640,-3.352636,0.179739,0.006108,-0.004500,-0.0002,0.0161,-0.598355,-0.292288,1.0,1.0,1.0
885,200010,-0.004120,0.005092,-0.009212,-4.472517,-3.304832,0.166675,0.004267,-0.003192,0.0000,0.0155,0.519673,-0.294736,0,1,0,-4.475927,-3.286559,0.188426,0.006267,-0.002417,0.0003,0.0150,1.354402,0.385894,1.0,1.0,0.0
886,200011,-0.078268,0.005142,-0.083410,-4.390614,-3.245164,0.187459,0.004325,-0.004875,-0.0035,0.0169,-0.295421,0.027150,0,0,0,-4.472517,-3.304832,0.166675,0.004267,-0.003192,0.0000,0.0155,0.519673,-0.294736,0.0,1.0,0.0
887,200012,0.005720,0.004808,0.000912,-4.396215,-3.273576,0.166887,0.004008,-0.005642,-0.0059,0.0163,0.888889,-0.278340,0,0,0,-4.390614,-3.245164,0.187459,0.004325,-0.004875,-0.0035,0.0169,-0.295421,0.027150,0.0,0.0,0.0
888,200101,0.032375,0.004292,0.028083,-4.436389,-3.338498,0.160645,-0.000467,-0.004375,-0.0015,0.0153,2.790015,-0.643671,0,0,0,-4.396215,-3.273576,0.166887,0.004008,-0.005642,-0.0059,0.0163,0.888889,-0.278340,0.0,0.0,0.0
889,200102,-0.090952,0.004067,-0.095019,-4.345719,-3.273522,0.187235,-0.006525,-0.004867,0.0034,0.0161,-1.857143,-0.639908,0,0,0,-4.436389,-3.338498,0.160645,-0.000467,-0.004375,-0.0015,0.0153,2.790015,-0.643671,0.0,0.0,0.0
890,200103,-0.063706,0.003683,-0.067389,-4.285560,-3.240067,0.174651,-0.008667,-0.003375,0.0071,0.0139,-1.091703,-0.233873,0,0,0,-4.345719,-3.273522,0.187235,-0.006525,-0.004867,0.0034,0.0161,-1.857143,-0.639908,0.0,0.0,0.0
891,200104,0.077825,0.003225,0.074600,-4.365574,-3.379630,0.191380,-0.012208,0.000333,0.0151,0.0127,0.367918,-0.291506,0,0,0,-4.285560,-3.240067,0.174651,-0.008667,-0.003375,0.0071,0.0139,-1.091703,-0.233873,0.0,0.0,0.0
892,200105,0.006870,0.003017,0.003853,-4.376695,-3.454865,0.185796,-0.016217,0.000817,0.0207,0.0135,0.293255,-0.610935,0,0,0,-4.365574,-3.379630,0.191380,-0.012208,0.000333,0.0151,0.0127,0.367918,-0.291506,0.0,0.0,0.0
893,200106,-0.024506,0.002908,-0.027414,-4.357454,-3.504996,0.185176,-0.016908,0.000683,0.0228,0.0128,-0.950292,-0.597786,0,0,0,-4.376695,-3.454865,0.185796,-0.016217,0.000817,0.0207,0.0135,0.293255,-0.610935,0.0,0.0,0.0
894,200107,-0.009317,0.002925,-0.012242,-4.345561,-3.574110,0.183918,-0.016375,-0.001800,0.0212,0.0152,-1.549815,-0.571377,0,0,0,-4.357454,-3.504996,0.185176,-0.016908,0.000683,0.0228,0.0128,-0.950292,-0.597786,0.0,0.0,0.0
895,200108,-0.063435,0.002800,-0.066235,-4.278245,-3.594750,0.184222,-0.014133,-0.002900,0.0195,0.0156,0.000000,-0.123974,0,0,0,-4.345561,-3.574110,0.183918,-0.016375,-0.001800,0.0212,0.0152,-1.549815,-0.571377,0.0,0.0,0.0
896,200109,-0.080361,0.002200,-0.082561,-4.191928,-3.604664,0.194452,-0.013358,-0.002717,0.0206,0.0175,-0.074963,-0.382419,0,0,0,-4.278245,-3.594750,0.184222,-0.014133,-0.002900,0.0195,0.0156,0.000000,-0.123974,0.0,0.0,0.0
897,200110,0.019540,0.001800,0.017740,-4.209781,-3.666160,0.200031,-0.017758,-0.005533,0.0242,0.0197,-2.250563,-0.435131,0,0,0,-4.191928,-3.604664,0.194452,-0.013358,-0.002717,0.0206,0.0175,-0.074963,-0.382419,0.0,0.0,0.0
898,200111,0.078787,0.001558,0.077229,-4.282180,-3.784187,0.200218,-0.019267,-0.000642,0.0337,0.0144,-0.383730,-0.489929,0,0,0,-4.209781,-3.666160,0.200031,-0.017758,-0.005533,0.0242,0.0197,-2.250563,-0.435131,0.0,0.0,0.0
899,200112,0.009051,0.001408,0.007643,-4.289641,-3.839448,0.201423,-0.018583,0.001417,0.0388,0.0102,-1.309707,0.023540,0,0,0,-4.282180,-3.784187,0.200218,-0.019267,-0.000642,0.0337,0.0144,-0.383730,-0.489929,0.0,0.0,0.0
900,200201,-0.014324,0.001375,-0.015699,-4.274156,-3.823617,0.194893,-0.016983,0.000758,0.0400,0.0086,0.312256,0.632104,0,0,0,-4.289641,-3.839448,0.201423,-0.018583,0.001417,0.0388,0.0102,-1.309707,0.023540,0.0,0.0,0.0
901,200202,-0.019481,0.001433,-0.020914,-4.253383,-3.802497,0.169034,-0.014467,0.000042,0.0398,0.0088,-0.077821,-0.026460,0,0,0,-4.274156,-3.823617,0.194893,-0.016983,0.000758,0.0400,0.0086,0.312256,0.632104,0.0,0.0,0.0
902,200203,0.037572,0.001492,0.036080,-4.289675,-3.838442,0.159579,-0.011133,0.003767,0.0432,0.0077,1.090343,0.815658,0,0,1,-4.253383,-3.802497,0.169034,-0.014467,0.000042,0.0398,0.0088,-0.077821,-0.026460,0.0,0.0,0.0
903,200204,-0.061001,0.001425,-0.062426,-4.219764,-3.747899,0.153492,-0.008242,0.001017,0.0396,0.0101,0.770416,0.412972,0,0,1,-4.289675,-3.838442,0.159579,-0.011133,0.003767,0.0432,0.0077,1.090343,0.815658,0.0,0.0,1.0
904,200205,-0.007800,0.001442,-0.009242,-4.204157,-3.712336,0.153829,-0.007242,0.001450,0.0407,0.0097,0.000000,0.422773,0,0,0,-4.219764,-3.747899,0.153492,-0.008242,0.001017,0.0396,0.0101,0.770416,0.412972,0.0,0.0,1.0
905,200206,-0.071349,0.001417,-0.072766,-4.122490,-3.611352,0.170776,-0.005467,0.000450,0.0393,0.0097,0.076453,0.951529,0,0,0,-4.204157,-3.712336,0.153829,-0.007242,0.001450,0.0407,0.0097,0.000000,0.422773,0.0,0.0,0.0
906,200207,-0.073987,0.001400,-0.075387,-4.045200,-3.488749,0.194174,-0.004275,-0.001608,0.0374,0.0109,0.229183,-0.239600,0,0,0,-4.122490,-3.611352,0.170776,-0.005467,0.000450,0.0393,0.0097,0.076453,0.951529,0.0,0.0,0.0
907,200208,0.007061,0.001350,0.005711,-4.055095,-3.454868,0.173778,-0.002950,-0.004708,0.0342,0.0127,0.228659,0.013087,0,0,0,-4.045200,-3.488749,0.194174,-0.004275,-0.001608,0.0374,0.0109,0.229183,-0.239600,0.0,0.0,0.0
908,200209,-0.108965,0.001358,-0.110323,-3.943597,-3.301014,0.184127,-0.002100,-0.007192,0.0318,0.0135,0.608365,0.138895,0,0,0,-4.055095,-3.454868,0.173778,-0.002950,-0.004708,0.0342,0.0127,0.228659,0.013087,0.0,0.0,0.0
909,200210,0.088599,0.001317,0.087282,-4.020714,-3.411479,0.209112,-0.001158,-0.004408,0.0345,0.0124,0.680272,-0.302039,0,0,0,-3.943597,-3.301014,0.184127,-0.002100,-0.007192,0.0318,0.0135,0.608365,0.138895,0.0,0.0,0.0
910,200211,0.059019,0.001025,0.057994,-4.070463,-3.495323,0.201960,-0.001175,-0.002842,0.0363,0.0110,-0.075075,0.522005,0,0,0,-4.020714,-3.411479,0.209112,-0.001158,-0.004408,0.0345,0.0124,0.680272,-0.302039,0.0,0.0,0.0
911,200212,-0.058834,0.000992,-0.059826,-4.002514,-3.462264,0.219972,-0.004142,-0.005783,0.0361,0.0137,-0.150263,-0.490546,0,0,0,-4.070463,-3.495323,0.201960,-0.001175,-0.002842,0.0363,0.0110,-0.075075,0.522005,0.0,0.0,0.0
912,200301,-0.026579,0.000975,-0.027554,-3.971611,-3.402016,0.224406,-0.004125,-0.004067,0.0376,0.0122,1.805869,0.761999,0,0,0,-4.002514,-3.462264,0.219972,-0.004142,-0.005783,0.0361,0.0137,-0.150263,-0.490546,0.0,0.0,0.0
913,200302,-0.015246,0.000975,-0.016221,-3.951365,-3.353435,0.222874,-0.003925,-0.005608,0.0355,0.0123,1.699926,0.142187,0,0,0,-3.971611,-3.402016,0.224406,-0.004125,-0.004067,0.0376,0.0122,1.805869,0.761999,0.0,0.0,0.0
914,200303,0.010308,0.000942,0.009366,-3.956601,-3.331285,0.213009,-0.003467,-0.003225,0.0369,0.0103,2.616279,-0.231392,0,0,1,-3.951365,-3.353435,0.222874,-0.003925,-0.005608,0.0355,0.0123,1.699926,0.142187,0.0,0.0,0.0
915,200304,0.082774,0.000942,0.081832,-4.035742,-3.363758,0.220887,-0.003317,-0.002942,0.0368,0.0093,-3.116147,-0.714882,1,0,1,-3.956601,-3.331285,0.213009,-0.003467,-0.003225,0.0369,0.0103,2.616279,-0.231392,0.0,0.0,1.0
916,200305,0.053251,0.000892,0.052359,-4.086602,-3.369925,0.237331,-0.002833,-0.006258,0.0323,0.0086,-0.073099,0.028045,1,1,1,-4.035742,-3.363758,0.220887,-0.003317,-0.002942,0.0368,0.0093,-3.116147,-0.714882,1.0,0.0,1.0
917,200306,0.012816,0.000767,0.012049,-4.099086,-3.339527,0.216154,-0.002883,-0.003708,0.0345,0.0045,0.950988,0.167362,1,1,1,-4.086602,-3.369925,0.237331,-0.002833,-0.006258,0.0323,0.0086,-0.073099,0.028045,1.0,1.0,1.0
918,200307,0.017932,0.000750,0.017182,-4.106526,-3.317466,0.195873,-0.003733,0.005308,0.0450,0.0007,-0.217391,0.440333,1,1,1,-4.099086,-3.339527,0.216154,-0.002883,-0.003708,0.0345,0.0045,0.950988,0.167362,1.0,1.0,1.0
919,200308,0.019597,0.000792,0.018805,-4.115671,-3.298439,0.200409,-0.003283,0.004125,0.0442,0.0056,0.217865,-0.142646,1,1,1,-4.106526,-3.317466,0.195873,-0.003733,0.005308,0.0450,0.0007,-0.217391,0.440333,1.0,1.0,1.0
920,200309,-0.010737,0.000783,-0.011520,-4.095158,-3.250983,0.164870,-0.002225,-0.000158,0.0395,0.0082,0.362319,0.588615,1,1,1,-4.115671,-3.298439,0.200409,-0.003283,0.004125,0.0442,0.0056,0.217865,-0.142646,1.0,1.0,1.0
921,200310,0.055560,0.000767,0.054793,-4.132732,-3.220346,0.152916,-0.001750,0.002558,0.0424,0.0052,0.577617,0.141164,1,1,1,-4.095158,-3.250983,0.164870,-0.002225,-0.000158,0.0395,0.0082,0.362319,0.588615,1.0,1.0,1.0
922,200311,0.009259,0.000775,0.008484,-4.124155,-3.149841,0.134913,-0.001400,0.002675,0.0427,0.0046,-0.287150,0.770530,1,1,1,-4.132732,-3.220346,0.152916,-0.001750,0.002558,0.0424,0.0052,0.577617,0.141164,1.0,1.0,1.0
923,200312,0.051780,0.000750,0.051030,-4.158236,-3.127343,0.132361,-0.001050,0.001650,0.0418,0.0051,0.431965,-0.071208,1,1,1,-4.124155,-3.149841,0.134913,-0.001400,0.002675,0.0427,0.0046,-0.287150,0.770530,1.0,1.0,1.0
924,200401,0.019078,0.000733,0.018345,-4.163187,-3.122422,0.129647,-0.001108,0.000417,0.0409,0.0055,1.362007,0.255412,1,1,1,-4.158236,-3.127343,0.132361,-0.001050,0.001650,0.0418,0.0051,0.431965,-0.071208,1.0,1.0,1.0
925,200402,0.014403,0.000775,0.013628,-4.163291,-3.112983,0.129342,-0.001067,-0.001275,0.0395,0.0067,0.495050,0.605834,1,1,1,-4.163187,-3.122422,0.129647,-0.001108,0.000417,0.0409,0.0055,1.362007,0.255412,1.0,1.0,1.0
926,200403,-0.014982,0.000783,-0.015765,-4.134909,-3.075370,0.131033,-0.000367,-0.002075,0.0381,0.0059,0.703730,-0.497363,1,1,1,-4.163291,-3.112983,0.129342,-0.001067,-0.001275,0.0395,0.0067,0.495050,0.605834,1.0,1.0,1.0
